,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O
57,Ruthenium_57,None,None,C19 H32 O3,308.23476,13.213,0.0,None,None,,Ruthenium,0.10941910269070831,-0.12625145040254893,-0.0512262405015349,-0.2907519913188139,0.15845990848890779,-0.3060260650637474,-0.053954850156401335,-0.3327593362660082,-0.3327593362660082,0.49598516164627426,-0.4469085372451218,0.49069035504362546,0.44624619323212755,0.2458632762339903,0.10941910269070831,0.20315277269929766,0.06042511498668546,-0.07747212506558299,0.36704943828885916,-0.2739522580973244,-0.15724609674839485,-0.012434431831707116,C3 O3,16,5.99221181125756,C16 H26,3,7.270887873499297,C13 H20,3,4.001172975031694,C16 H32,3,8.010397748260912,C19 O3,16,136.92096099659406,C16 H32,3,5.097778393552685,C19 H26,3,14.114129973025367,C19 H32,3,16.270821521794186,C19 H32 O,1,8.635410760897093,C19 H32 O3,0,9.64076250202,C19 H32 O3,0,6.42598528525465,C19 H32 O3,0,8.814562710795833,C19 H32 O3,0,3.9057485961413,C19 H32 O3,0,18.103207118452115,C3 O3,8,2.99610590562878,C7 O3,4,2.9953916266034737,C10 H8,3,2.132332656774804,C4 H14,3,0.757047034374775,C11 O3,8,11.227083418769181,C13 H32,3,4.706858429927659,C13 H26,3,4.337086449762559,C10 H14,3,2.3105658455911326
58,Ruthenium_58,None,None,C18 H39 N O5,349.28261,13.241,0.0,None,None,,Ruthenium,0.1074036872794295,-0.15965128693756014,-0.07463491457889404,-0.34605848604002176,0.42931676627699744,-0.36336661943471427,-0.07772689519117648,-0.3936599800517797,-0.3936599800517797,0.4122782965200713,0.47698948580540446,0.40627837662265165,0.3559155530501812,0.26201823190274354,0.1074036872794295,0.21361993915661515,0.05188513414935869,-0.10437598292008943,0.3993428444104552,-0.3270215199726749,-0.19477351316442082,-0.030677172178855017,H3 N O5,18,6.920914959552201,C13 H29 N,5,6.638662152369276,C8 H19 N,5,2.9335192760633504,C13 H39 N,5,7.476652567287415,C18 H N O5,19,154.2854474681964,C13 H39 N,5,4.758105541250153,C18 H29 N,5,14.393218896071573,C18 H39 N,5,16.83711708794604,C18 H39 N O,2,8.918558543973022,C18 H39 N O5,0,10.924622976534607,C18 H39 N O5,0,7.28173383375611,C18 H39 N O5,0,9.988398147790567,C18 H39 N O5,0,4.425877190215272,C18 H36 O5,1,19.514011458509483,H3 N O5,9,3.4604574797761005,C6 H7 N O5,4,3.926968025385714,C6 H7 N O,4,1.8158054670129058,C3 H21 N O2,3,1.2573730394304377,C9 H3 N O5,9,12.787554381141796,C8 H39 N,5,3.7331808726587874,C8 H29 N,5,3.3141663528276073,C3 H9 N,5,1.0177739720264782
59,Ruthenium_59,None,None,C16 H16,208.12502,11.354,0.0,None,None,,Ruthenium,0.10737521276277562,-0.051753298817004634,-0.0010950819722665983,-0.16282668446697812,0.49092020518207846,-0.17313998236897987,-0.002937482676856007,-0.19119071293437173,-0.19119071293437173,-0.3068251559709836,-0.26826607178347217,-0.31040029373306766,-0.3404096997646491,0.19950449223657074,0.10737521276277562,0.17066567988990755,0.07429369181170387,-0.018816721315658924,0.28133131929979527,-0.15148323698323907,-0.072681377761171,0.02509776517851492,C8,8,6.849486078667926,C16 H16,0,6.93506445836499,C16 H16,0,4.727301715685612,C16 H16,0,7.434393115462083,C16,8,95.25462945446213,C16 H16,0,4.731211830449671,C16 H16,0,11.555728771803862,C16 H16,0,13.01196070537544,C16 H16,0,6.50598035268772,C16 H16,0,6.509593932166823,C16 H16,0,4.33892597316056,C16 H16,0,5.951730884862894,C16 H16,0,2.6372226633197635,C16 H16,0,12.223569161292327,C8,4,3.424743039333963,C10,2,2.7233980586211217,C16 H16,0,3.4654314441832508,C16 H16,0,2.5368170383522077,C12,4,8.9824280527459,C16 H16,0,5.203791594390398,C16 H16,0,4.954115758286801,C16 H16,0,3.5857772865568616
60,Ruthenium_60,None,None,C14 H12,180.09378,10.114,0.0,None,None,,Ruthenium,0.10731515098353839,-0.030381196895149287,0.013454137076848838,-0.12649470539642493,0.3045179067351569,-0.13541896065146375,0.011859879417869479,-0.15103853536325573,-0.15103853536325573,-0.2510987969534142,-0.21773302850965592,-0.2541924186313622,-0.2801600191043008,0.18703603312019368,0.10731515098353839,0.16208136536221218,0.0786892022329937,-0.0018806699403342009,0.25784204477236017,-0.11667904586843747,-0.048490585402049646,0.0361192104656709,C8,6,6.849486078667926,C14 H12,0,6.0010167180425045,C14 H12,0,4.090606049500015,C14 H12,0,6.433093396929468,C14,6,83.34780077265437,C14 H12,0,4.093989531255585,C14 H12,0,9.999347802040297,C14 H12,0,11.259447435024917,C14 H12,0,5.629723717512459,C14 H12,0,5.63285060277737,C14 H12,0,3.754538614544337,C14 H12,0,5.150123226074907,C14 H12,0,2.282028867474091,C14 H12,0,10.577240245054325,C8,3,3.424743039333963,C11 H4,1,3.087228155690066,C14 H12,0,2.998690517820617,C14 H12,0,2.195146353600837,C11,3,8.233892381683743,C14 H12,0,4.502919986198392,C14 H12,0,4.286871689092561,C14 H12,0,3.1028276049907064
61,Ruthenium_61,None,None,C15 H14,194.10945,10.489,0.0,None,None,,Ruthenium,0.10729523770382343,-0.04111723025448555,0.006129557324015877,-0.14471070401438624,0.3976694441724362,-0.15432948307059746,0.004411227699620213,-0.17116464004567433,-0.17116464004567433,-0.2790120201391062,-0.24304958456002623,-0.28234640071798367,-0.3103349111797513,0.19322034064222748,0.10729523770382343,0.1663235936616445,0.07644149490550944,-0.010398670113687558,0.2695367796580115,-0.13413114778339263,-0.06063596900779089,0.03055852388641256,C8,7,6.849486078667926,C15 H14,0,6.468040588203747,C15 H14,0,4.408953882592813,C15 H14,0,6.9337432561957755,C15,7,89.30121511355824,C15 H14,0,4.412600680852628,C15 H14,0,10.777538286922079,C15 H14,0,12.135704070200179,C15 H14,0,6.067852035100089,C15 H14,0,6.071222267472096,C15 H14,0,4.046732293852449,C15 H14,0,5.5509270554689,C15 H14,0,2.459625765396927,C15 H14,0,11.400404703173326,C9 H2,3,3.9247430393339635,C12 H6,1,3.4053131071555938,C15 H14,0,3.232060981001934,C15 H14,0,2.3659816959765223,C12 H2,3,9.108160217214822,C15 H14,0,4.853355790294395,C15 H14,0,4.620493723689681,C15 H14,0,3.344302445773784
62,Ruthenium_62,None,None,C13 H24 O4,244.16711,5.478,0.0,None,None,,Ruthenium,0.10553029801954494,-0.08115532387753888,-0.021724360676984134,-0.21146386425417063,-0.27132904184264817,-0.2235631694857716,-0.023885819474685377,-0.24473983875665795,-0.24473983875665795,-0.3803992985020841,-0.3351627375623707,-0.3845935614274083,-0.41979985206731385,0.21361408302288964,0.10553029801954494,0.17978110385240598,0.06671987837356141,-0.042514948290772736,0.30961128645620306,-0.1981560130907951,-0.10570762688101354,0.00900443777061355,C O4,12,5.421058468842941,C9 H16,4,4.136050148424322,C5 H8,4,1.5459562137390972,C9 H24,4,4.721850470696324,C13 O4,12,109.13583779097755,C9 H24,4,3.0049628075370145,C13 H16,4,9.556901937022758,C13 H24,4,11.265318075099803,C13 H24,2,5.632659037549901,C13 H24 O4,0,7.636898401730839,C13 H24 O4,0,5.09032317145295,C13 H24 O4,0,6.982426946408902,C13 H24 O4,0,3.093925942598859,C13 H24 O4,0,14.340396154364523,C O4,6,2.7105292344214704,C4 O4,3,2.541376537540033,C4 O,3,1.0655604839826798,C3 H12 O2,2,0.9761324880716153,C7 O4,6,9.230671080215695,C5 H24,4,2.1049626327324598,C5 H16,4,1.8120489712107686,C,4,0.20674732003653032
63,Ruthenium_63,None,None,C22 H42 O4,370.3082,11.814,0.0,None,None,,Ruthenium,0.10529114549899532,-0.17783960298947932,-0.08770554272621212,-0.37546786271502697,-0.43302473905055194,-0.39381788513026095,-0.09098364974380502,-0.4259347999747547,-0.4259347999747547,0.368321640414365,0.4369282166882158,0.3619605463496782,0.3085660571593394,0.2692129442776263,0.10529114549899532,0.2179012437899246,0.046430569886126705,-0.11923691923391289,0.41480401757337404,-0.35528493795430904,-0.21507606424376036,-0.0411016981654484,C O4,21,5.421058468842941,C18 H34,4,8.339264979875505,C14 H26,4,4.411086711574283,C18 H42,4,9.227699204093087,C22 O4,21,162.7165668591125,C18 H42,4,5.8724631539104,C22 H34,4,16.56061630095879,C22 H42,4,19.151627791677154,C22 H42,2,9.575813895838577,C22 H42 O4,0,11.582243383983375,C22 H42 O4,0,7.720066285225952,C22 H42 O4,0,10.58966141095484,C22 H42 O4,0,4.692298023904383,C22 H42 O4,0,21.748876277435528,C2 H2 O4,10,3.210529234421471,C7 H2 O4,5,3.404141100729786,C10 H10,4,2.1658946526145315,C2 H18,4,0.5136505694527829,C12 H2 O4,10,13.099081599995408,C14 H42,4,5.258884869596487,C14 H34,4,4.814647282584847,C10 H18,4,2.3800208870842265
64,Ruthenium_64,None,None,C24 H46 O4,398.33958,12.614,0.0,None,None,,Ruthenium,0.10521136360409855,-0.19935165562691282,-0.10239467841449823,-0.4119398672171428,-0.24676135360493845,-0.4316789392167948,-0.10592092971694456,-0.46622702205712585,-0.46622702205712585,0.3124551591014324,0.3862550770567168,0.3056125465477635,0.2481762316122058,0.2815416216927247,0.10521136360409855,0.2263457572172456,0.04189519353764126,-0.1363128991692406,0.43815356544223505,-0.39022914687024013,-0.23940682139613045,-0.052263042472532106,C O4,23,5.421058468842941,C20 H38,4,9.27331272019799,C16 H30,4,5.047782377759881,C20 H46,4,10.228998922625701,C24 O4,23,174.62339554092026,C20 H46,4,6.509685453104486,C24 H38,4,18.116997270722358,C24 H46,4,20.904141062027676,C24 H46,2,10.452070531013838,C24 H46 O4,0,12.458986713372829,C24 H46 O4,0,8.304453643842175,C24 H46 O4,0,11.391269069742824,C24 H46 O4,0,5.047491819750056,C24 H46 O4,0,23.39520519367353,C2 H2 O4,11,3.210529234421471,C9 H6 O4,5,4.040311003660841,C12 H14,4,2.6326355789771654,C4 H22,4,0.8553212542041534,C13 H2 O4,11,13.847617271057567,C16 H46,4,5.959756477788494,C16 H38,4,5.481891351779087,C12 H22,4,2.8629705686503812
66,Ruthenium_66,None,None,C19 H34 O3,310.25031,13.608,0.0,None,None,,Ruthenium,0.09611969308622292,-0.14109191197434257,-0.06557611151885112,-0.3066681234776638,0.15855919602074664,-0.32204207453474964,-0.06832256357796496,-0.3489501548492626,-0.3489501548492626,0.4786745017211729,-0.4638457785291621,0.4733450723282999,0.428610289723963,0.23345607636593968,0.09611969308622292,0.19046628844620273,0.046805333234942736,-0.09199361816934015,0.3554346758764382,-0.2897585366422959,-0.172289232604669,-0.026530642846580577,C2 O3,17,5.13602605142407,C16 H28,3,7.338052556526159,C13 H22,3,4.046955926756589,C16 H34,3,8.082398327360766,C19 O3,17,136.92096099659406,C16 H34,3,5.14359921394056,C19 H28,3,14.22604484631345,C19 H34,3,16.396839703972777,C19 H34 O,1,8.698419851986388,C19 H34 O3,0,9.703806589888597,C19 H34 O3,0,6.468006897225801,C19 H34 O3,0,8.872204008975956,C19 H34 O3,0,3.9312895590720003,C19 H34 O3,0,18.22158988952857,C3 H2 O3,8,3.068013025712035,C7 H2 O3,4,3.0411367722068894,C10 H10,3,2.1658946526145315,C4 H16,3,0.7816155893321197,C11 H2 O3,8,11.352815583238103,C13 H34,3,4.757256088820865,C13 H28,3,4.385066049170948,C10 H16,3,2.3452933663376796
68,Ruthenium_68,None,None,C14 H14,182.10949,10.447,0.0,None,None,,Ruthenium,0.09385592003727083,-0.04538160214175946,-0.001055638670834469,-0.142570866619792,0.30445843655130034,-0.15159500711556007,-0.0026677401504571208,-0.16738940481644704,-0.16738940481644704,-0.2685695966445678,-0.23483037991675815,-0.27169784386123297,-0.29795608819733843,0.17446908273649342,0.09385592003727083,0.14923510842305632,0.06490957370741057,-0.016562081398319606,0.24606759475011586,-0.13264534475752043,-0.06369368102201634,0.021863114856671473,C7,7,5.993300318834436,C14 H14,0,6.068181401069366,C14 H14,0,4.13638900122491,C14 H14,0,6.505093976029322,C14,7,83.34780077265437,C14 H14,0,4.139810351643462,C14 H14,0,10.111262675328378,C14 H14,0,11.38546561720351,C14 H14,0,5.692732808601755,C14 H14,0,5.69589469064597,C14 H14,0,3.7965602265154894,C14 H14,0,5.2077645242550314,C14 H14,0,2.307569830404793,C14 H14,0,10.695623016130785,C8 H2,3,3.496650159417218,C11 H6,1,3.1329733012934815,C14 H14,0,3.032252513660344,C14 H14,0,2.2197149085581818,C11 H2,3,8.359624546152663,C14 H14,0,4.553317645091599,C14 H14,0,4.334851288500951,C14 H14,0,3.137555125737254
69,Ruthenium_69,None,None,C11 H16 O2,180.1149,9.528,0.0,None,None,,Ruthenium,0.08621873386124435,-0.05149376197584843,-0.007653287336296444,-0.14761854192300916,0.2835618882552069,-0.15654384374545316,-0.009247731957430005,-0.17216525019964024,-0.17216525019964024,-0.2722372460802376,-0.23886756475826587,-0.2753312305541158,-0.3013018763056152,0.16594896504389567,0.08621873386124435,0.14099137079625734,0.05758942808171241,-0.02298989270053653,0.23676328027525528,-0.13780173129072182,-0.0696052742112272,0.015014444036324903,C3 O2,8,4.850993634005197,C9 H12,2,4.001720782370599,C7 H8,2,2.0910859764749032,C9 H16,2,4.433848154296909,C11 O2,8,81.35828342955625,C9 H16,2,2.821679525985508,C11 H12,2,8.000520967259195,C11 H16,2,9.260768440392097,C11 H16,1,4.630384220196048,C11 H16 O2,0,5.633511472320189,C11 H16 O2,0,3.7549791126850947,C11 H16 O2,0,5.150727460027109,C11 H16 O2,0,2.2822966046254374,C11 H16 O2,0,10.578481211026613,C3 O2,4,2.4254968170025983,C5 O2,2,2.087707686356353,C5,2,0.9990423367079474,C H4,2,0.19540389733302993,C7 O2,4,7.235210388825402,C7 H16,2,2.5034482875652277,C7 H12,2,2.2873746427714496,C5 H4,2,1.1031916416757455
70,Ruthenium_70,None,None,C22 H46 O4,374.3391,15.232,0.0,None,None,,Ruthenium,0.07889210296741567,-0.20732059653943224,-0.11620540384774358,-0.40710009070187425,-0.43262771684209156,-0.4256498578307628,-0.11951919390332932,-0.45811637355376433,-0.45811637355376433,0.33390049527190513,0.4032538717740408,0.3274701590622726,0.27349445712405895,0.24459823268631453,0.07889210296741567,0.192727991141453,0.01939081485005545,-0.1480800074986064,0.391774102260797,-0.38669746961409146,-0.24496238625164324,-0.06909426445247391,H2 O4,22,4.70868694917596,C18 H38,4,8.473594345929229,C14 H30,4,4.502652615024075,C18 H46,4,9.371700362292794,C22 O4,23,162.7165668591125,C18 H46,4,5.964104794686153,C22 H38,4,16.784446047534956,C22 H46,4,19.40366415603434,C22 H46,2,9.70183207801717,C22 H46 O4,0,11.708331559720575,C22 H46 O4,0,7.804109509168258,C22 H46 O4,0,10.704944007315088,C22 H46 O4,0,4.743379949765787,C22 H46 O4,0,21.985641819588448,H2 O4,11,2.35434347458798,C7 H6 O4,5,3.4956313919366173,C10 H14,4,2.2330186442939866,C2 H22,4,0.5627876793674722,C11 H2 O4,11,12.35054592893325,C14 H46,4,5.3596801873829,C14 H38,4,4.910606481401627,C10 H22,4,2.4494759285773204
71,Ruthenium_71,None,None,C12 H21 N O2,211.15705,8.069,0.0,None,None,,Ruthenium,0.07873081847685626,-0.08271592673466444,-0.03131970523668315,-0.19540746400082298,0.4824317245069665,-0.20587100923324897,-0.03318894660753813,-0.22418470845369143,-0.22418470845369143,-0.3415037500086271,-0.3023829250941503,-0.34513097148916927,-0.3755775638781529,0.1722022659381821,0.07873081847685626,0.14294332080686445,0.045167355643116025,-0.049299518931832154,0.2552211716590307,-0.18389876164732755,-0.10394889243968919,-0.004745272544880663,C2 H N O2,10,5.065817707295587,C10 H17 N,2,5.036096492804964,C8 H13 N,2,2.796170420888664,C10 H21 N,2,5.542699514889371,C12 H N O2,10,94.75887290335278,C10 H21 N,2,3.527347170131764,C12 H17 N,2,9.724075986780885,C12 H21 N,2,11.201522730358699,C12 H21 N,1,5.600761365179349,C12 H21 N O2,0,6.604427588334451,C12 H21 N O2,0,4.4021367076799915,C12 H21 N O2,0,6.0384374300358985,C12 H21 N O2,0,2.6756424894866306,C12 H18 O2,1,11.401645669145614,C2 H N O2,5,2.5329088536477933,C6 H5 N O2,2,2.7922098942136095,C6 H5 N,2,1.5159168565568564,C2 H9 N,2,0.5737741261955034,C7 H N O2,5,8.17155983746312,C8 H21 N,2,3.27960194261993,C8 H17 N,2,3.02628875637727,C6 H9 N,2,1.6380159321360692
72,Ruthenium_72,None,None,C14 H26 O2,226.1928,8.904,0.0,None,None,,Ruthenium,0.05976994032437233,-0.11317285912409147,-0.05811689367064332,-0.2338887639472489,-0.4365765548673153,-0.2450973813912185,-0.06011923713751344,-0.26471513464659324,-0.26471513464659324,-0.39038805204444316,-0.3484815709408622,-0.39427355519438834,-0.4268881422182176,0.15989716042582813,0.05976994032437233,0.12855478883892602,0.023816541486581855,-0.07737698658817749,0.2488275500952284,-0.22156056742383612,-0.13591774955102665,-0.029650189201305466,C O2,13,3.138622114338216,C12 H22,2,5.537121758908049,C10 H18,2,3.1376953792030897,C12 H26,2,6.079798890295537,C14 O2,13,99.2185264522679,C12 H26,2,3.8691546155523895,C14 H22,2,10.5589221684807,C14 H26,2,12.141574710275064,C14 H26,1,6.070787355137532,C14 H26 O2,0,7.074714642141567,C14 H26 O2,0,4.715603374551733,C14 H26 O2,0,6.468421544569336,C14 H26 O2,0,2.866169224255349,C14 H26 O2,0,13.284740127536535,C2 H2 O2,6,2.069311057169108,C5 H2 O2,3,2.1334528319597688,C8 H10,2,1.7662777179313527,C4 H14,2,0.757047034374775,C8 H2 O2,6,8.109478224356481,C10 H26,2,3.6555510176396497,C10 H22,2,3.384199945379588,C8 H14,2,1.8970712055180718
73,Ruthenium_73,None,None,C15 H28 O2,240.20863,9.541,0.0,None,None,,Ruthenium,0.05959020570284679,-0.12406883615824427,-0.06560137815387179,-0.2522647916297842,-0.3435837751457882,-0.2641679408034747,-0.06772779500249726,-0.28500129019897713,-0.28500129019897713,-0.41846141499624423,-0.37395823711432286,-0.42258767979561185,-0.45722319987848437,0.16592171743212702,0.05959020570284679,0.13263724445224057,0.021408987385257205,-0.08605490511581593,0.2603625973710564,-0.23917268968290273,-0.1482230929204036,-0.0353707603747182,C O2,14,3.138622114338216,C13 H24,2,6.004145629069292,C11 H20,2,3.4560432122958877,C13 H28,2,6.580448749561844,C15 O2,14,105.17194079317179,C13 H28,2,4.187765765149432,C15 H24,2,11.337112653362484,C15 H28,2,13.017831345450325,C15 H28,1,6.508915672725163,C15 H28 O2,0,7.513086306836293,C15 H28 O2,0,5.0077970538598455,C15 H28 O2,0,6.869225373963329,C15 H28 O2,0,3.0437661221781855,C15 H28 O2,0,14.107904585655536,C O2,7,1.569311057169108,C6 H4 O2,3,2.451537783425297,C9 H12,2,1.9996481811126696,C5 H16,2,0.9278823767504604,C8 O2,7,7.98374605988756,C11 H28,2,4.005986821735653,C11 H24,2,3.7178219799767085,C9 H16,2,2.1385460463011494
74,Ruthenium_74,Palmitoleic acid,Hexadec-9-enoic acid,C16 H30 O2,254.22444,9.944,0.976,CCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCC=CCCCCCCCC(=O)O,6.4,Ruthenium,0.059430448749026255,-0.13494482023307341,-0.07306587454579017,-0.27062081567927976,-0.2505711507097885,-0.2832184955915693,-0.075316364599189,-0.30526743939262246,-0.30526743939262246,-0.446514760477271,-0.39941488952240434,-0.45088178658252787,-0.48753823684069175,0.1719662432528537,0.059430448749026255,0.13673967165132694,0.019021414130634184,-0.09471283384911544,0.2719176055981052,-0.25676480939895896,-0.16050844131936515,-0.04107134597384743,C O2,15,3.138622114338216,C14 H26,2,6.471169499230535,C12 H22,2,3.774391045388686,C14 H30,2,7.081098608828151,C16 O2,15,111.12535513407566,C14 H30,2,4.506376914746475,C16 H26,2,12.115303138244265,C16 H30,2,13.894087980625587,C16 H30,1,6.947043990312793,C16 H30 O2,0,7.95145797153102,C16 H30 O2,0,5.299990733167957,C16 H30 O2,0,7.270029203357322,C16 H30 O2,0,3.2213630201010215,C16 H30 O2,0,14.931069043774537,C2 H2 O2,7,2.069311057169108,C7 H6 O2,3,2.769622734890825,C10 H14,2,2.2330186442939866,C6 H18,2,1.0987177191261455,C9 H2 O2,7,8.858013895418638,C12 H30,2,4.356422625831656,C12 H26,2,4.051444014573828,C10 H18,2,2.3800208870842265
75,Ruthenium_75,None,None,C19 H36 O2,296.27148,10.511,0.0,None,None,,Ruthenium,0.05934074240832388,-0.16718290975006767,-0.09506959594119735,-0.3252988169828086,0.028853694530369012,-0.33998006978515605,-0.09769230215636071,-0.3656757629780145,-0.3656757629780145,0.46971554375949154,-0.47539457832158405,0.46462624043601863,0.4219070558858107,0.19048921259718554,0.05934074240832388,0.14943639917095197,0.012248320878143204,-0.12029681906062706,0.3069718688282137,-0.30915111895825476,-0.19697458459216932,-0.057783384072990884,C O2,18,3.138622114338216,C17 H32,2,7.872241109714263,C15 H28,2,4.7294345446670825,C17 H36,2,8.583048186627073,C19 O2,18,128.98559815678732,C17 H36,2,5.462210363537603,C19 H32,2,14.44987459288961,C19 H36,2,16.52285788615137,C19 H36,1,8.261428943075686,C19 H36 O2,0,9.2665729656152,C19 H36 O2,0,6.176571771092291,C19 H36 O2,0,8.472440691539303,C19 H36 O2,0,3.7541537138695302,C19 H36 O2,0,17.40056241813154,C O2,9,1.569311057169108,C7 H4 O2,4,2.723877589287409,C13 H20,2,2.9331300338379367,C9 H24,2,1.6112237462532013,C10 O2,9,9.480817402011876,C15 H36,2,5.407730038119665,C15 H32,2,5.052310118365188,C13 H24,2,3.1044454094334584
76,Ruthenium_76,trans-10-Heptadecenoic acid,Heptadec-10-enoic acid,C17 H32 O2,268.24029,10.289,0.802,CCCCCC/C=C/CCCCCCCCC(=O)O,CCCCCCC=CCCCCCCCCC(=O)O,6.9,Ruthenium,0.05923073645971044,-0.1458607902266067,-0.08057034712032873,-0.2890168469949117,-0.15759821570276245,-0.30230905962798715,-0.08294491073257859,-0.32557360130380175,-0.32557360130380175,-0.4746081408998748,-0.42491156946130104,-0.47921592899803045,0.48210668480083996,0.17797083144466797,0.05923073645971044,0.14080215567884125,0.016593879182551063,-0.10341074217103596,0.2834326919226555,-0.2743969342009791,-0.17283377965924274,-0.046811902721572096,C O2,16,3.138622114338216,C15 H28,2,6.938193369391778,C13 H24,2,4.092738878481485,C15 H32,2,7.5817484680944585,C17 O2,16,117.07876947497954,C15 H32,2,4.824988064343518,C17 H28,2,12.893493623126046,C17 H32,2,14.770344615800848,C17 H32,1,7.385172307900424,C17 H32 O2,0,8.389829636225747,C17 H32 O2,0,5.592184412476069,C17 H32 O2,0,7.670833032751316,C17 H32 O2,0,3.398959918023858,C17 H32 O2,0,15.75423350189354,C O2,8,1.569311057169108,C5 O2,4,2.087707686356353,C11 H16,2,2.4663891074753033,C7 H20,2,1.269553061501831,C9 O2,8,8.732281730949719,C13 H32,2,4.706858429927659,C13 H28,2,4.385066049170948,C11 H20,2,2.6214957278673037
78,Ruthenium_78,Myristic acid,Tetradecanoic acid,C14 H28 O2,228.20846,9.612,0.871,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,5.3,Ruthenium,0.046360653547424135,-0.12812328197230727,-0.07257669919007981,-0.24991491608795968,-0.4365864132650188,-0.26122341629493917,-0.07459688603492509,-0.28101598820293816,-0.28101598820293816,-0.40780880805868946,-0.36552888793451643,-0.41172893588847614,-0.44463415956599306,0.1473801320782684,0.046360653547424135,0.11575846086418551,0.01008686507785228,-0.09200842356048611,0.2371030024510219,-0.23747685995544998,-0.15107085774479856,-0.043856320874652965,O2,14,2.2824363545047253,C12 H24,2,5.604286441934911,C10 H20,2,3.1834783309279846,C12 H28,2,6.1517994693953915,C14 O2,14,99.2185264522679,C12 H28,2,3.9149754359402666,C14 H24,2,10.670837041768783,C14 H28,2,12.267592892453656,C14 H28,1,6.133796446226828,C14 H28 O2,0,7.137758730010167,C14 H28 O2,0,4.757624986522886,C14 H28 O2,0,6.52606284274946,C14 H28 O2,0,2.891710187186051,C14 H28 O2,0,13.403122898612995,O2,7,1.1412181772523626,C5 H4 O2,3,2.179197977563185,C8 H12,2,1.79983971377108,C4 H16,2,0.7816155893321197,C7 O2,7,7.235210388825402,C10 H28,2,3.705948676532856,C10 H24,2,3.432179544787978,C8 H16,2,1.931798726264619
79,Ruthenium_79,Pentadecanoic acid,Pentadecanoic acid,C15 H30 O2,242.22426,10.147,0.8640000000000001,CCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCC(=O)O,5.8,Ruthenium,0.04621088542748453,-0.13898926956741775,-0.08003120153634313,-0.2682609383209069,-0.34356386647178283,-0.2802639687710098,-0.08217546149745658,-0.3012721342171858,-0.3012721342171858,-0.4358521448043575,-0.3909755334599083,-0.4400130337681958,-0.4749391861791139,0.15343464230622317,0.04621088542748453,0.11987087385614359,0.007709282246622706,-0.10065635739664458,0.2486679911536953,-0.2550589783999442,-0.1633462086585098,-0.04954691368666886,O2,15,2.2824363545047253,C13 H26,2,6.071310312096154,C11 H22,2,3.5018261640207835,C13 H30,2,6.652449328661699,C15 O2,15,105.17194079317179,C13 H30,2,4.233586585537309,C15 H26,2,11.449027526650564,C15 H30,2,13.143849527628918,C15 H30,1,6.571924763814459,C15 H30 O2,0,7.576130394704893,C15 H30 O2,0,5.049818665830998,C15 H30 O2,0,6.926866672143453,C15 H30 O2,0,3.0693070851088873,C15 H30 O2,0,14.226287356731996,C H2 O2,7,1.6412181772523624,C6 H6 O2,3,2.497282929028713,C9 H14,2,2.033210176952397,C5 H18,2,0.9524509317078049,C8 H2 O2,7,8.109478224356481,C11 H30,2,4.056384480628859,C11 H26,2,3.765801579385098,C9 H18,2,2.173273567047696
