,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
351,Ruthenium2_0515,None,None,C10 H6 O5,206.02134,6.932,0.0,None,None,,Ruthenium2,0.2087062152170631,0.0511861381601477,0.1013323133598476,-0.0587645431656369,-0.4217333480391403,-0.0689735966162743,0.0995085352192859,-0.0868418745343433,-0.0868418745343433,-0.2013075111240709,-0.163138173321812,-0.2048465122130665,-0.2345525900466611,0.29990427304989,0.2087062152170631,0.2713569568086029,0.1759590746974879,0.0837898002851602,0.3809040132998689,-0.0475357526491961,0.0304695954412181,0.1272604092150118,C7 O5,3,11.699391205096248,C7 O2,3,3.864966569618182,C8 H2 O4,1,3.6795193379257314,C5 H6,5,2.3592481381318278,C10 O5,3,99.21095760807268,C5 H6,5,1.5014141072094604,C10 O2,3,8.438926369360848,C10 H6,5,7.880439076502466,C10 H6 O,2,4.440219538251233,C10 H6 O5,0,6.443796592577061,C10 H6 O5,0,4.295069199806365,C10 H6 O5,0,5.891572284762957,C10 H6 O5,0,2.610566279379313,C10 H6 O5,0,12.100016396022257,C8 H2 O5,1,6.349695602548124,C10 H6 O5,0,4.675655138045849,C10 H6 O5,0,3.430403734016686,C5 O4,1,1.5111755292367548,C9 H2 O5,1,11.851204932504078,H6,5,0.151192976679619,C4 O2,3,1.9040408011832208,C7 O4,1,2.549533150858784,0.0,739647.656119079,0.0,245464.544614506,1000.0,16.4942793711599,1000.0,8.46040155862893,739647.656119079,245464.544614506,16.4942793711599,8.46040155862893,,
352,Ruthenium2_0517,None,None,C13 H12,168.09387,9.939,0.0,None,None,,Ruthenium2,0.0938258891476095,-0.0346955511808175,0.0062189708537232,-0.1244048770845722,0.2112572873278111,-0.132734496256802,0.0047309408969056,-0.1473133160309032,-0.1473133160309032,-0.2407064171357831,-0.2095638582798926,-0.2435939063103944,-0.2678312478671785,0.1682348531782906,0.0938258891476095,0.1449429511592086,0.0671073289180697,-0.008094055710643,0.2343229574863699,-0.1152432492001196,-0.0515982848424698,0.0273738375001926,C7,6,5.993300318834436,C13 H12,0,5.601157530908123,C13 H12,0,3.818041168132112,C13 H12,0,6.004444116763015,C13,6,77.39438643175048,C13 H12,0,3.8211992020464183,C13 H12,0,9.333072190446597,C13 H12,0,10.509208982028248,C13 H12,0,5.254604491014124,C13 H12,0,5.257523025951243,C13 H12,0,3.504366547207378,C13 H12,0,4.806960694861038,C13 H12,0,2.129972932481957,C13 H12,0,9.872458558011784,C7,3,2.996650159417218,C10 H4,1,2.814888349827953,C13 H12,0,2.7988820504790275,C13 H12,0,2.0488795661824963,C10,3,7.485356710621584,C13 H12,0,4.202881840995596,C13 H12,0,4.001229253903831,C13 H12,0,2.896080284954176,0.0,340401.576926558,0.0,736636.673210472,1000.0,31.8059815720113,1000.0,15.4302933914857,340401.576926558,736636.673210472,31.8059815720113,15.4302933914857,,
363,Ruthenium2_0535,None,None,C11 H8 O5,220.03696,7.05,0.0,None,None,,Ruthenium2,0.2087362461066675,0.0405000871992058,0.0940577038352614,-0.0769305327009135,-0.3285321988156795,-0.0878341074750324,0.0921098541719516,-0.1069179633198871,-0.1069179633198871,-0.2291706906328556,-0.1884046949586775,-0.2329504497639334,-0.2646774303768211,0.3061385026081211,0.2087362461066675,0.2756491140724222,0.1737613194868572,0.0753217745975121,0.3926486505635864,-0.0649378482065685,0.0183741992617001,0.1217496865714622,C7 O5,4,11.699391205096248,C7 O,4,3.3319904397794247,C7 O3,2,2.99786717101853,C6 H8,5,2.8598979973981344,C11 O5,4,105.16437194897657,C6 H8,5,1.8200252568065032,C11 O,4,8.21711685424263,C11 H8,5,8.756695711677725,C11 H8 O,2,4.878347855838864,C11 H8 O5,0,6.882168257271787,C11 H8 O5,0,4.587262879114476,C11 H8 O5,0,6.29237611415695,C11 H8 O5,0,2.788163177302149,C11 H8 O5,0,12.923180854141256,C7 O5,2,5.849695602548124,C8 O5,1,3.9937400895113777,C8 O4,1,2.663774197198004,C6 H2 O4,1,1.6820108716124402,C9 O5,2,11.725472768035155,C H8,5,0.5016287807756221,C3 O,4,1.2376628357803403,C8 H2 O4,1,2.791007991641862,0.0,683466.154003321,0.0,18621.0681452398,1000.0,16.2503307748051,1000.0,21.8633837272485,683466.154003321,18621.0681452398,16.2503307748051,21.8633837272485,,
388,Ruthenium2_0576,"5-Phenylcyclohexane-1,3-dione","5-phenylcyclohexane-1,3-dione",C12 H12 O2,188.0836,9.025,0.723,C1C(CC(=O)CC1=O)C2=CC=CC=C2,C1C(CC(=O)CC1=O)C2=CC=CC=C2,1.4,Ruthenium2,0.1264166920786067,-0.0173885232701707,0.0283915554235818,-0.1177660859353011,0.3767330785284173,-0.1270862637653635,0.0267265688825091,-0.1433987973923649,-0.1433987973923649,-0.2478982099584925,-0.2130521767103914,-0.2511290794656418,-0.2782487266867406,0.209674373201409,0.1264166920786067,0.1836125972270963,0.0965207595571087,0.012376423145838,0.2836216776179014,-0.1075149568824258,-0.0363013307207324,0.0520621596900525,C6 O2,6,7.419550913505669,C10 H8,2,4.267250603451257,C8 H4,2,2.272084954393015,C10 H12,2,4.718496276263655,C12 O2,6,87.31169777046013,C10 H12,2,3.002828214418921,C12 H8,2,8.442966832276733,C12 H12,2,9.75897052903158,C12 H12,1,4.87948526451579,C12 H12 O2,0,5.882750873409115,C12 H12 O2,0,3.921107956079748,C12 H12 O2,0,5.378607394880729,C12 H12 O2,0,2.383270613756168,C12 H12 O2,0,11.046497355916232,C6 O2,3,3.7097754567528343,C9 H4 O2,1,3.268557201011633,C9 H4 O,1,2.131726812370082,C2,2,0.2925335748366813,C9 O2,3,8.732281730949719,C8 H12,2,2.7026911149816115,C8 H8,2,2.4770578791434006,C6,2,1.2404839202191815,0.0,663343.260049807,0.0,120731.292039104,1000.0,1.9744575321298,1000.0,3.04851377425198,663343.260049807,120731.292039104,1.9744575321298,3.04851377425198,2.4356233960100244,0.0471189035757975
397,Ruthenium2_0589,None,None,C9 H4 N6 O4,260.0294,6.584,0.0,None,None,,Ruthenium2,0.2609523456121678,0.062138712397882,0.1254306017210069,-0.0766353082677824,-0.0104598361053831,-0.0895206435604336,0.12312872398536,-0.1120730528693911,-0.1120730528693911,-0.2565456148042244,-0.2083702655557999,-0.2610123575686884,-0.2985058210876445,0.3760577820656863,0.2609523456121678,0.3400268470477954,0.2196206112344612,0.103289355822369,0.4782914334794554,-0.0624629139870194,0.0359913716745268,0.1581556932497392,C7 N6 O4,2,16.55278930608764,C7 N6 O2,2,6.664595464015164,C7 N6 O3,1,4.906240273420244,C5 H4 N6,4,5.28845135509022,C9 N6 O4,2,127.005231224718,C5 H4 N6,4,3.3655448706259707,C9 N6 O2,2,12.437604106013874,C9 H4 N6,4,12.25700473046792,C9 H4 N6,2,6.12850236523396,C9 H4 N6 O4,0,8.133017132840152,C9 H4 N6 O4,0,5.421007768773928,C9 H4 N6 O4,0,7.436028999819846,C9 H4 N6 O4,0,3.294917828577131,C9 H N5 O4,1,14.271996755741617,C7 N6 O4,1,8.27639465304382,C9 H4 N6 O4,0,5.901363085977053,C9 H4 N6 O4,0,4.329673033667054,C9 H4 N6 O4,0,3.1694721131294337,C8 N6 O4,1,15.220106949697392,C H4 N6,4,2.501561638702548,C5 N6 O2,2,4.189619315748645,C9 H4 N6 O4,0,4.480031843769492,0.0,575193.837836091,0.0,77881.5160850073,1000.0,13.5023300063114,1000.0,11.42918150697,575193.837836091,77881.5160850073,13.5023300063114,11.42918150697,,
431,Ruthenium2_0643,None,None,C8 H4 O3,148.01598,7.335,0.0,None,None,,Ruthenium2,0.1492966455680857,0.036126385752965,0.0721538927356846,-0.0428676536416787,0.1332569975095907,-0.0502023455302378,0.0708435997884748,-0.0630398053145313,-0.0630398053145313,-0.1452776131850726,-0.1178548620237052,-0.147820207628996,-0.1691625317906187,0.2148178673222105,0.1492966455680857,0.1943080551356502,0.1257694706831955,0.0595504786213325,0.2730121103693079,-0.034800331914198,0.0212425908376019,0.0907819266934382,C6 O3,2,8.560769090758033,C6 O,2,2.932131252645044,C6 O2,1,2.361997955836224,C5 H4,3,2.2872475590319734,C8 O3,2,71.43340324665137,C5 H4,3,1.4555932868215835,C8 O,2,6.218290019461526,C8 H4,3,6.253943988330535,C8 H4 O,1,3.626971994165268,C8 H4 O3,0,4.629541926772209,C8 H4 O3,0,3.0857899769519666,C8 H4 O3,0,4.232796692921537,C8 H4 O3,0,1.8755598301979968,C8 H4 O3,0,8.693249765913725,C6 O3,1,4.280384545379016,C8 H4 O3,0,3.359221723672417,C8 H4 O3,0,2.4645715742611363,C8 H4 O3,0,1.804152603370203,C7 O3,1,8.232940734520549,C2 H4,3,0.7008716081920061,C4 O,2,1.5233052709690709,C8 H4 O3,0,2.5501600347376403,0.0,479770.052323075,0.0,330831.540690972,1000.0,13.2149205269163,1000.0,12.0220430112675,479770.052323075,330831.540690972,13.2149205269163,12.0220430112675,,
439,Ruthenium2_0656,None,None,C13 H6 O5,242.02133,7.346,0.0,None,None,,Ruthenium2,0.2489142910443149,0.0638692925455188,0.1227779668422783,-0.0652940753311668,-0.1422094711051897,-0.0772870499141333,0.1206355032936414,-0.0982776151950588,-0.0982776151950588,-0.232744877696831,-0.1879058629611449,-0.2369022807621092,-0.2717991728334255,0.356048218287583,0.2489142910443149,0.3225125688026651,0.2104449436347408,0.1021700902704765,0.4512017827918839,-0.0521031757132561,0.0395327591464536,0.1532367156458747,C10 O5,3,14.26794848459672,C10 O2,3,5.064544131021325,C11 H2 O4,1,4.49721398202944,C8 H6,5,3.6451959786311874,C13 O5,3,117.07120063078432,C8 H6,5,2.3197850948369587,C13 O2,3,10.43775320414195,C13 H6,5,10.131154435492473,C13 H6 O,2,5.565577217746237,C13 H6 O5,0,7.569779323055441,C13 H6 O5,0,5.045585401817242,C13 H6 O5,0,6.921059878404564,C13 H6 O5,0,3.066734084355716,C13 H6 O5,0,14.214361457149876,C11 H2 O5,1,7.63397424229836,C13 H6 O5,0,5.4926745556321865,C13 H6 O5,0,4.029829136041456,C8 O4,1,1.9499758914917769,C12 H2 O5,1,14.096811945690554,C3 H6,5,1.051307412288009,C7 O2,3,2.760968106749411,C10 O4,1,3.169775110968375,0.0,459240.561275764,0.0,48351.486423872,1000.0,11.2028310882237,1000.0,8.76487306900495,459240.561275764,48351.486423872,11.2028310882237,8.76487306900495,,
466,Ruthenium2_0705,Dihydrothymine,"5-methyl-1,3-diazinane-2,4-dione",C5 H8 N2 O2,128.05863,2.211,0.65,CC1CNC(=O)NC1=O,CC1CNC(=O)NC1=O,-0.6,Ruthenium2,0.0843619985831765,-0.0135492433561523,0.0176205883506668,-0.0818923267384263,-0.0643473864173671,-0.08823806450755,0.0164869653478234,-0.0993446187637516,-0.0993446187637516,-0.1704941055293432,-0.1467688297546772,-0.1726938758590961,-0.1911585632067272,0.1410488366783795,0.0843619985831765,0.1233044117171431,0.0640070491815549,0.0067165228247461,0.1913966101991349,-0.0749127413707242,-0.0264262204640601,0.0337369597601764,C N2 O2,4,5.136827540419467,C3 H4 N2,2,2.2671165589225266,C N2,2,0.9086892488351412,C3 H8 N2,2,2.574351422251524,C5 N2 O2,4,59.53214764991827,C3 H8 N2,2,1.6383047971138007,C5 H4 N2,2,5.110192253960241,C5 H8 N2,2,6.0062057567446185,C5 H8 N2,1,3.0031028783723093,C5 H8 N2 O2,0,4.005326298922303,C5 H8 N2 O2,0,2.6697232562388447,C5 H8 N2 O2,0,3.66207546671262,C5 H8 N2 O2,0,1.6226722280344337,C5 H2 O2,2,5.52111169123615,C N2 O2,2,2.5684137702097334,C2 N2 O2,1,1.906287344743226,C2 N2 O,1,1.132265675115503,H2 N2 O,1,0.5608930610951499,C3 N2 O2,2,5.9880344373832814,C H8 N2,2,1.2018715060134015,C H4 N2,2,1.0482469937977412,C2 H2 N2 O,1,1.2063139755852268,0.0,394155.657276052,0.0,3262.11691455934,1000.0,8.6305949138091,1000.0,17.7057168863146,394155.657276052,3262.11691455934,8.6305949138091,17.7057168863146,1.2781032825401766,0.08059933016896403
469,Ruthenium2_0716,None,None,C12 H10 O5,234.05255,7.817,0.0,None,None,,Ruthenium2,0.2087962434978862,0.0298440256772778,0.0868130764476404,-0.0950665167865736,-0.2353012825205098,-0.1066646113976048,0.0847411555271264,-0.126964042567323,-0.126964042567323,-0.2570038439354789,-0.2136411959475026,-0.2610243605932965,-0.2947722396598635,0.3124026853879798,0.2087962434978862,0.279971228714885,0.1715935355463216,0.0668837336012586,0.4044232292541494,-0.0823099399494253,0.0063087955378478,0.116268942289281,C7 O5,5,11.699391205096248,C7,5,2.7990143099406675,C8 H2 O3,2,3.3162150041113283,C7 H10,5,3.360547856664441,C12 O5,5,111.11778628988044,C7 H10,5,2.138636406403546,C12,5,7.995307339124412,C12 H10,5,9.632952346852989,C12 H10 O,2,5.316476173426494,C12 H10 O5,0,7.320539921966514,C12 H10 O5,0,4.879456558422588,C12 H10 O5,0,6.693179943550943,C12 H10 O5,0,2.9657600752249853,C12 H10 O5,0,13.746345312260257,C8 H2 O5,2,6.349695602548124,C9 H2 O5,1,4.311825040976906,C9 H2 O4,1,2.897144660379321,C7 H4 O4,1,1.8528462139881248,C10 H2 O5,2,12.599740603566238,C2 H10,5,0.8520645848716252,C2,5,0.5712848703774606,C9 H4 O4,1,3.0324828324249387,0.0,353601.470367232,0.0,23931.8437215303,1000.0,19.9515284990356,1000.0,12.844865875748,353601.470367232,23931.8437215303,19.9515284990356,12.844865875748,,
523,Ruthenium2_0794,None,None,C18 H18,234.14057,12.277,0.0,None,None,,Ruthenium2,0.1208745278206038,-0.0581449884516303,-0.0011545133650088,-0.1831025059471471,-0.3226378709015876,-0.1947049622465613,-0.0032272134716038,-0.2150120274110065,-0.2150120274110065,-0.3451007327681168,-0.3017217774154801,-0.3491227614191814,-0.3828833320300475,0.2245199329222202,0.1208745278206038,0.1920762797709869,0.0836578290692955,-0.0210913510272803,0.3165750828983107,-0.1703411317519396,-0.0816890694707694,0.0283124299261317,C9,9,7.705671838501417,C18 H18,0,7.801947515660613,C18 H18,0,5.3182144301463135,C18 H18,0,8.363692254894843,C18,9,107.1614581362699,C18 H18,0,5.32261330925588,C18 H18,0,13.000194868279344,C18 H18,0,14.63845579354737,C18 H18,0,7.319227896773685,C18 H18,0,7.323293173687675,C18 H18,0,4.881291719805629,C18 H18,0,6.695697245470755,C18 H18,0,2.9668754962347337,C18 H18,0,13.751515306453866,C10 H2,4,4.352835919250709,C12 H2,2,3.313822815948762,C18 H18,0,3.898610374706157,C18 H18,0,2.8539191681462337,C14 H2,4,10.605231559339138,C18 H18,0,5.854265543689198,C18 H18,0,5.573380228072652,C18 H18,0,4.033999447376469,0.0,209566.434631161,0.0,277187.227988889,1000.0,1.88970551854084,1000.0,12.3236070264631,209566.434631161,277187.227988889,1.88970551854084,12.3236070264631,,
