,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
132,Ruthenium2_AvSpec_4,110.61636512813683,856.8350143432617,,-1.0,-1.0,1.0,0.007730194100691,-1.0,-1.0,8.0
133,Ruthenium2_AvSpec_4,111.04456435622151,1380.2508697509766,,-1.0,-1.0,1.0,0.0124523472456369,-1.0,-1.0,14.0
134,Ruthenium2_AvSpec_4,114.60555894091848,794.5861434936523,,-1.0,-1.0,1.0,0.0071685972399637,-1.0,-1.0,13.0
135,Ruthenium2_AvSpec_4,121.02897811804714,11268.004051208496,,-1.0,-1.0,1.0,0.1016576785321696,-1.0,-1.0,22.0
136,Ruthenium2_AvSpec_4,121.04006056393384,6803.944793701172,,-1.0,-1.0,1.0,0.0613838288880026,-1.0,-1.0,7.0
137,Ruthenium2_AvSpec_4,133.72088609660827,887.268196105957,,-1.0,-1.0,1.0,0.0080047561787913,-1.0,-1.0,10.0
138,Ruthenium2_AvSpec_4,140.6536798994921,1117.058135986328,,-1.0,-1.0,1.0,0.0100778750498996,-1.0,-1.0,6.0
139,Ruthenium2_AvSpec_4,141.78061036588866,800.8273315429688,,-1.0,-1.0,1.0,0.0072249039900761,-1.0,-1.0,3.0
140,Ruthenium2_AvSpec_4,145.1588050562136,767.5482482910156,,-1.0,-1.0,1.0,0.0069246667580253,-1.0,-1.0,2.0
141,Ruthenium2_AvSpec_4,146.80642292689248,883.7632827758789,,-1.0,-1.0,1.0,0.0079731355518397,-1.0,-1.0,4.0
142,Ruthenium2_AvSpec_4,146.9119391120119,979.0665817260742,,-1.0,-1.0,1.0,0.0088329428507815,-1.0,-1.0,1.0
143,Ruthenium2_AvSpec_4,149.02415910179838,30513.88508605957,,-1.0,-1.0,1.0,0.2752901673401086,-1.0,-1.0,0.0
144,Ruthenium2_AvSpec_5,50.739745564692974,665.0812911987305,,-1.0,-1.0,1.0,0.0032681854722034,-1.0,-1.0,33.0
145,Ruthenium2_AvSpec_5,55.078004105504746,705.1972961425781,,-1.0,-1.0,1.0,0.0034653140733162,-1.0,-1.0,23.0
146,Ruthenium2_AvSpec_5,57.07086596238901,1133.413516998291,C4 H9,0.0004406723190086,2.590172493283582,1.0,0.0055695531347399,-1.0,-1.0,20.0
147,Ruthenium2_AvSpec_5,58.8445005127715,756.7179565429688,,-1.0,-1.0,1.0,0.0037184847399206,-1.0,-1.0,36.0
148,Ruthenium2_AvSpec_5,58.89891957549342,991.0689544677734,,-1.0,-1.0,1.0,0.0048700770895321,-1.0,-1.0,22.0
149,Ruthenium2_AvSpec_5,61.01156573117536,737.484992980957,,-1.0,-1.0,1.0,0.0036239746508043,-1.0,-1.0,28.0
150,Ruthenium2_AvSpec_5,62.30981262218978,789.7330856323242,,-1.0,-1.0,1.0,0.0038807198932479,-1.0,-1.0,31.0
151,Ruthenium2_AvSpec_5,64.45312684648394,912.2865142822266,,-1.0,-1.0,1.0,0.0044829430205297,-1.0,-1.0,37.0
152,Ruthenium2_AvSpec_5,64.48172867851937,868.7451705932617,,-1.0,-1.0,1.0,0.0042689824283922,-1.0,-1.0,39.0
153,Ruthenium2_AvSpec_5,65.97291346869488,935.9818801879884,,-1.0,-1.0,1.0,0.0045993811937825,-1.0,-1.0,24.0
154,Ruthenium2_AvSpec_5,71.06702728744384,1027.400749206543,,-1.0,-1.0,1.0,0.0050486102182123,-1.0,-1.0,29.0
155,Ruthenium2_AvSpec_5,77.86615783068967,834.0516967773438,,-1.0,-1.0,1.0,0.0040984999496247,-1.0,-1.0,32.0
156,Ruthenium2_AvSpec_5,82.23787667630391,1066.5080871582031,,-1.0,-1.0,1.0,0.0052407822661131,-1.0,-1.0,35.0
157,Ruthenium2_AvSpec_5,82.3645678520724,852.7917938232422,,-1.0,-1.0,1.0,0.0041905881104609,-1.0,-1.0,34.0
158,Ruthenium2_AvSpec_5,83.34702094457542,950.1872253417968,,-1.0,-1.0,1.0,0.0046691857474118,-1.0,-1.0,16.0
159,Ruthenium2_AvSpec_5,83.51962056587023,775.8498916625977,,-1.0,-1.0,1.0,0.0038124983789156,-1.0,-1.0,30.0
160,Ruthenium2_AvSpec_5,95.55264505559708,892.1658248901367,,-1.0,-1.0,1.0,0.004384070678709,-1.0,-1.0,15.0
161,Ruthenium2_AvSpec_5,96.50285952871369,810.6770477294922,,-1.0,-1.0,1.0,0.0039836377674419,-1.0,-1.0,17.0
162,Ruthenium2_AvSpec_5,110.01460256532624,991.8909759521484,,-1.0,-1.0,1.0,0.004874116473452,-1.0,-1.0,21.0
