,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
120,DiAcids_AvSpec_10,128.63212203979492,26419.190185546875,,-1.0,-1.0,4.0,0.0011461837230017,0.0005507990568318,0.001638624993874,14.0
121,DiAcids_AvSpec_10,137.0969957624163,78354.58443777902,C9 H13 O,0.0002532719868781,10.826060552561875,14.0,0.0033993755552084,0.0038955257188975,0.0096788627892631,8.0
122,DiAcids_AvSpec_10,139.11271572113037,8982344.387695312,C9 H15 O,0.0004570893628113,6.086894971118016,16.0,0.3896946446604231,0.9311209259402968,1.0,11.0
123,DiAcids_AvSpec_10,157.12320709228516,129320.9698638916,C9 H17 O2,0.0004057109968869,7.745575629138998,16.0,0.0056105274105595,0.0065223743226273,0.0222743088244759,4.0
124,DiAcids_AvSpec_10,163.83934238978796,18381.44091796875,,-1.0,-1.0,7.0,0.0007974698784302,0.0005140423524773,0.110650056001107,2.0
125,DiAcids_AvSpec_10,164.8358860015869,31235.193908691406,,-1.0,-1.0,8.0,0.0013551237033197,0.001394589609384,0.1881336034175576,3.0
126,DiAcids_AvSpec_10,165.8363151550293,19103.5361328125,,-1.0,-1.0,4.0,0.0008287976282931,0.0025148450844626,0.1000383046019453,6.0
127,DiAcids_AvSpec_10,166.83295440673828,12375.248291015623,,-1.0,-1.0,4.0,0.0005368941311088,0.0003973988830557,0.0401226483372362,23.0
128,DiAcids_AvSpec_10,183.10243034362796,4228639.362792969,C10 H15 O3,0.0003586851837269,10.209648256156132,16.0,0.1834574630803591,0.3684914353514058,0.4980819200867264,12.0
129,DiAcids_AvSpec_10,200.8054542541504,18971.970703125,,-1.0,-1.0,8.0,0.0008230897260842,0.0014221965459624,0.0915925683995604,0.0
130,DiAcids_AvSpec_10,201.11310958862305,8741936.045898438,C10 H17 O4,0.000505671075615,7.95430861662984,16.0,0.3792646456216118,0.8995285581242195,1.0,24.0
132,DiAcids_AvSpec_11,139.1126251220703,13499.23486328125,C9 H15 O,0.0004570893628113,6.086894971118016,2.0,0.0007383464606795,0.0012750170648262,0.0044685268538567,0.0
133,DiAcids_AvSpec_11,167.1439666748047,3002696.203125,C11 H19 O,0.0003459252865525,9.663585904515587,2.0,0.1642337611373623,0.3300202992274196,0.3816139431318611,10.0
134,DiAcids_AvSpec_11,185.15448760986328,99776.7587890625,C11 H21 O2,0.0002640293425031,14.02529106726942,2.0,0.0054573327641234,0.0062135069912902,0.0114564424091755,1.0
135,DiAcids_AvSpec_11,211.1338653564453,6167695.5,C12 H19 O3,0.000445885365309,9.470320480695015,2.0,0.3373447598397673,0.6830005057772287,0.7162847466154458,3.0
136,DiAcids_AvSpec_11,229.144287109375,8999395.3125,C12 H21 O4,0.0002419191087597,18.94387154855359,2.0,0.4922257997980673,1.0,1.0,4.0
137,DiAcids_AvSpec_12,50.40604782104492,23739.94140625,,-1.0,-1.0,2.0,0.0004459005410881,0.0008835541414395,0.0010262549078926,13.0
138,DiAcids_AvSpec_12,52.096778869628906,21457.0224609375,,-1.0,-1.0,2.0,0.0004030211263686,0.0013905357460342,0.0014298293422453,29.0
139,DiAcids_AvSpec_12,53.87493743896484,26190.69501953125,,-1.0,-1.0,5.0,0.000491932346455,0.0006580714257053,0.000998619964484,31.0
140,DiAcids_AvSpec_12,55.745749155680336,14930.394856770834,,-1.0,-1.0,3.0,0.0002804333435945,0.0005376682960209,0.0014768252575848,6.0
141,DiAcids_AvSpec_12,57.03425750732422,35373.71884765625,C3 H5 O,0.0001742390553971,6.546662444854796,5.0,0.0006644144610363,0.000972578659542,0.0016427848237728,18.0
142,DiAcids_AvSpec_12,57.71501445770264,33149.282958984375,,-1.0,-1.0,4.0,0.0006226335168713,0.0008579946240316,0.0017054965809288,32.0
143,DiAcids_AvSpec_12,61.98267288208008,23370.0421875,,-1.0,-1.0,5.0,0.0004389528296777,0.0008270938173576,0.0024554360756692,2.0
144,DiAcids_AvSpec_12,66.73921203613281,12742.92919921875,,-1.0,-1.0,2.0,0.0002393468007247,0.0010243147013959,0.0015263228366358,34.0
145,DiAcids_AvSpec_12,69.3271255493164,7353.034912109375,,-1.0,-1.0,2.0,0.0001381099552792,0.0006636340754181,0.0010507347338303,30.0
146,DiAcids_AvSpec_12,72.06724548339844,18876.906412760414,,-1.0,-1.0,3.0,0.0003545595433232,0.0010301700633556,0.0011820420102299,9.0
147,DiAcids_AvSpec_12,72.06895065307617,17345.446411132812,,-1.0,-1.0,2.0,0.0003257945673826,0.000761543590497,0.0008299734357142,44.0
148,DiAcids_AvSpec_12,167.1438102722168,16868.841735839844,C11 H19 O,1.0231927177528632e-05,326.70991019355205,4.0,0.0003168426378491,0.000755836029514,0.0011937324950629,3.0
149,DiAcids_AvSpec_12,183.1869689941406,35183.11259765625,,-1.0,-1.0,5.0,0.0006608343582654,0.0011681637509295,0.0015344501581031,24.0
150,DiAcids_AvSpec_12,193.159426007952,38970.37639508928,C13 H21 O,4.262562356416312e-07,9063.05759641964,7.0,0.0007319694528143,0.0013836228308889,0.0034597559678389,5.0
151,DiAcids_AvSpec_12,195.17526054382324,11510841.65625,C13 H23 O,0.0004178666790153,9.341510966485911,8.0,0.2162048521969076,0.4437501325347948,0.5264736225813607,16.0
152,DiAcids_AvSpec_12,208.3825469970703,45538.8591796875,,-1.0,-1.0,5.0,0.0008553433894917,0.0011284064901843,0.0024791985408684,4.0
153,DiAcids_AvSpec_12,213.1859188079834,386184.3955078125,C13 H25 O2,0.0005343349928068,7.979488233028375,8.0,0.0072535912355447,0.0141776872577696,0.0200559136033347,10.0
154,DiAcids_AvSpec_12,219.84556579589844,12170.727294921877,,-1.0,-1.0,2.0,0.0002285992957342,0.0007662672816017,0.0012275178412194,8.0
155,DiAcids_AvSpec_12,220.84544881184897,74480.85286458333,,-1.0,-1.0,3.0,0.001398952593214,0.0015919443707538,0.0050518348880679,14.0
156,DiAcids_AvSpec_12,221.8422607421875,52082.38408203125,,-1.0,-1.0,5.0,0.0009782485493929,0.0013517007137232,0.0044026928927254,1.0
157,DiAcids_AvSpec_12,222.9834213256836,34566.86529541016,,-1.0,-1.0,4.0,0.0006492595611413,0.0009725302450205,0.0011735889655981,0.0
158,DiAcids_AvSpec_12,239.16515922546387,16469569.78125,C14 H23 O3,0.0004262740234253,11.221192600581842,8.0,0.3093432267282051,0.6338656775358757,0.7168610089463648,15.0
159,DiAcids_AvSpec_12,257.1757469177246,24248771.9375,C14 H25 O4,0.000435930813694,11.798923688625363,8.0,0.4554577596727774,1.0,1.0,7.0
162,DiAcids_AvSpec_13,144.86951446533203,4736.5181884765625,,-1.0,-1.0,2.0,0.0008034858735753,0.0053465199185762,0.0181882866363321,6.0
163,DiAcids_AvSpec_13,146.8665771484375,5325.0885009765625,,-1.0,-1.0,2.0,0.0009033288199933,0.0038212053478537,0.0241978462958778,10.0
164,DiAcids_AvSpec_13,195.17523193359372,1312534.440625,C13 H23 O,0.0003263139446687,11.96241961850141,5.0,0.2226536117161144,0.4332748831560209,0.5951633790436917,7.0
165,DiAcids_AvSpec_13,213.1859100341797,26899.010302734376,C13 H25 O2,0.0005343349928068,7.979488233028375,5.0,0.0045630511551688,0.0073964537841858,0.0220206831254237,1.0
166,DiAcids_AvSpec_13,219.84516398111975,7853.904052734375,,-1.0,-1.0,3.0,0.0013323079755381,0.0027542147122301,0.0062201357534683,3.0
167,DiAcids_AvSpec_13,220.8451042175293,38437.15625,,-1.0,-1.0,4.0,0.0065203406465158,0.0170817711666538,0.0314090022656546,2.0
168,DiAcids_AvSpec_13,221.8424102783203,32161.726953125,,-1.0,-1.0,5.0,0.0054557994392367,0.00431616273016,0.0386714976383346,0.0
169,DiAcids_AvSpec_13,239.1651306152344,1878052.284375,C14 H23 O3,0.0004110152343912,11.63777449609444,5.0,0.3185860204237206,0.5712733163665458,0.8213665893990926,4.0
170,DiAcids_AvSpec_13,257.1757263183593,2588961.24375,C14 H25 O4,0.0004664483918759,11.026975554493,5.0,0.4391820539501366,1.0,1.0,5.0
171,DiAcids_AvSpec_14,62.84263229370117,14244.123168945312,,-1.0,-1.0,2.0,0.0014019046833905,0.002389661426844,0.0039954778228171,3.0
172,DiAcids_AvSpec_14,68.99707412719727,7894.184997558594,C3 H O2,0.0005687000809473,2.426484112903733,2.0,0.0007769446239945,0.001259470412636,0.0037261527252338,13.0
173,DiAcids_AvSpec_14,223.20655822753903,2352576.78125,C15 H27 O,0.000382996548069,11.655800795681388,2.0,0.2315402898832481,0.3948556838665306,0.6557912090156102,6.0
