,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
4384,Ruthenium_AvSpec_101,193.1017411577473,7652.220645904541,C15 H13,0.0004240053731905,9.10843652572493,6.0,0.0104112885751926,0.0474264075465833,0.1271185869606305,68.0
4385,Ruthenium_AvSpec_101,194.07301739209268,7613.014141082764,,-1.0,-1.0,6.0,0.0103579458587953,0.0234024687549552,0.1137862636559486,60.0
4386,Ruthenium_AvSpec_101,194.10956301321733,1990.3474563598636,,-1.0,-1.0,5.0,0.0027079827793718,0.0116998832659247,0.0240810326989036,129.0
4387,Ruthenium_AvSpec_101,195.08024014365836,14524.95901271275,C14 H11 O,4.776137677708903e-05,81.68987198419981,7.0,0.0197620464466261,0.0234561996973862,0.2421146346223133,14.0
4388,Ruthenium_AvSpec_101,195.1171795698709,33874.03240748814,C15 H15,0.0048894273961082,0.7980995329283586,7.0,0.0460875793993912,0.0143036774609535,0.4942530878308439,15.0
4389,Ruthenium_AvSpec_101,197.09644678256868,2330.864002227783,C14 H13 O,0.0001024602471204,38.472782004241736,4.0,0.0031712752258012,0.0142721321488612,0.0281377418280581,41.0
4390,Ruthenium_AvSpec_101,199.1121526651608,2263.455404281616,C14 H15 O,0.0002776200080916,14.344211993344752,4.0,0.0030795619313025,0.0221444497173355,0.0302418085678403,127.0
4391,Ruthenium_AvSpec_101,205.1017885274576,12217.339961369831,C16 H13,0.0001057300578679,38.79722073832095,6.0,0.0166223973203295,0.1092386023684653,0.159510481960907,21.0
4392,Ruthenium_AvSpec_101,207.08152135119147,32344.64756520589,C15 H11 O,0.0011131918788862,3.720510490485503,6.0,0.0440067629054172,0.2742265828643937,0.3730419539456123,39.0
4393,Ruthenium_AvSpec_101,207.117284605988,2813.694408416748,C16 H15,0.0007745781832113,5.3478952686979175,5.0,0.0038281939065767,0.0241435437866068,0.0409012614891833,65.0
4394,Ruthenium_AvSpec_101,208.089407439741,42452.18521118164,,-1.0,-1.0,6.0,0.057758652204793,0.3286747541528542,0.5306511151048372,43.0
4395,Ruthenium_AvSpec_101,209.09619157691503,25866.977702549524,C15 H13 O,0.0053451501115091,0.7823589254798812,7.0,0.0351935185733895,0.0132925364445623,0.4290462762170426,5.0
4396,Ruthenium_AvSpec_101,210.1045111903304,3757.168846130371,,-1.0,-1.0,3.0,0.0051118454227691,0.0214959288359669,0.0373285136216795,25.0
4397,Ruthenium_AvSpec_101,213.12752320040693,1527.473175048828,C15 H17 O,0.0003899761375976,10.930286735197736,2.0,0.0020782155601864,0.0100146730332025,0.0144792970947323,109.0
4398,Ruthenium_AvSpec_101,220.08851094307147,2362.462117513021,,-1.0,-1.0,3.0,0.0032142662883816,0.0199653911929543,0.033613754811001,26.0
4399,Ruthenium_AvSpec_101,221.0968960622943,10677.700153032938,C16 H13 O,0.0001817154918626,24.33435433124272,6.0,0.0145276283521831,0.0731740153272219,0.1273736966714239,40.0
4400,Ruthenium_AvSpec_101,221.1325684310081,1794.469497680664,C17 H17,0.0006241940955078,7.0853730576833005,2.0,0.0024414794925879,0.0108621338005102,0.0184268176730805,271.0
4401,Ruthenium_AvSpec_101,222.0984951083653,2011.782260131836,,-1.0,-1.0,5.0,0.002737146069082,0.0145797328257925,0.0279792519243679,149.0
4402,Ruthenium_AvSpec_101,222.1053827793477,71215.99578603108,,-1.0,-1.0,6.0,0.0968934793712325,0.5750391804933978,0.8998417219801992,135.0
4403,Ruthenium_AvSpec_101,223.112051866206,82123.37119293213,C16 H15 O,0.0003293719491637,13.547760824287485,7.0,0.1117335941841768,0.0271516514514176,1.0,16.0
4404,Ruthenium_AvSpec_101,224.12013807462932,6022.989356994629,,-1.0,-1.0,6.0,0.0081946252183078,0.0275694948874171,0.0971047916730979,185.0
4405,Ruthenium_AvSpec_101,225.0915313210041,5190.223536682129,C15 H13 O2,0.0002365157293411,19.033980682883104,5.0,0.0070615991763221,0.0142005414484653,0.0802588651176843,130.0
4406,Ruthenium_AvSpec_101,225.12803141088384,17469.806039174397,C16 H17 O,0.0002029618409551,22.1842427272226,6.0,0.023768681072184,0.1559691964657422,0.2677607996238041,45.0
4407,Ruthenium_AvSpec_101,227.14331913804727,2105.1951751708984,C16 H19 O,4.23815177441611e-05,107.18990727117875,2.0,0.0028642397403344,0.0181483880314953,0.0193031080060515,78.0
4408,Ruthenium_AvSpec_101,235.11142309044905,15504.376549857005,C17 H15 O,0.006380178013245,0.7369885587421948,7.0,0.0210946006275188,0.0179107624448852,0.2091466207162758,6.0
4409,Ruthenium_AvSpec_101,237.12794003094731,6246.32234064738,C17 H17 O,0.000400656977888,11.836975463370909,6.0,0.0084984826537846,0.0377662549989212,0.0839609476336428,85.0
4410,Ruthenium_AvSpec_101,237.1641877352048,4928.595004272461,C18 H21,0.0003900321884771,12.161289386654747,5.0,0.0067056384328379,0.0302119043222905,0.0726771953298627,262.0
4411,Ruthenium_AvSpec_101,241.12310345211228,5185.68063659668,C16 H17 O2,0.0006252322714885,7.713084913075341,5.0,0.0070554182981239,0.0329414327049963,0.0630257883457428,69.0
4412,Ruthenium_AvSpec_101,250.13602603144585,12722.320072174072,,-1.0,-1.0,6.0,0.017309451954742,0.0856379686812301,0.1535030630460553,22.0
4413,Ruthenium_AvSpec_101,251.1438332221345,16966.949367523193,C18 H19 O,0.0002479878467624,20.25452791324172,6.0,0.0230845154994985,0.0381114453455817,0.3175813364130648,48.0
4414,Ruthenium_AvSpec_101,253.12285445217177,3538.73610496521,C17 H17 O2,0.000210252353554,24.0779844083476,4.0,0.004814655050487,0.019934804098318,0.0524674143542161,37.0
4415,Ruthenium_AvSpec_101,255.17476274187368,2134.1665229797363,,-1.0,-1.0,4.0,0.0029036569339057,0.0116982023239729,0.0270423135534323,30.0
4416,Ruthenium_AvSpec_101,263.43645215688696,374.9434814453125,,-1.0,-1.0,5.0,0.0005101322825556,0.0020584680496055,0.0045119440801291,66.0
4417,Ruthenium_AvSpec_101,264.7309511985551,271.8889434814453,,-1.0,-1.0,5.0,0.0003699206259172,0.0022311989527983,0.0052374567949483,63.0
4418,Ruthenium_AvSpec_101,265.1491089639722,1290.9847513834636,C19 H21 O,0.0099349770459866,-1.0,6.0,0.0017564593880366,0.0032601496045489,0.0196237005482505,36.0
4419,Ruthenium_AvSpec_101,265.156911686724,23605.124537150063,C19 H21 O,0.0036974225255903,1.4342723399270576,24.0,0.0321161365807139,0.0199788879867413,0.4662768502731931,11.0
4420,Ruthenium_AvSpec_101,265.1621278250374,10985.795639862885,C19 H21 O,0.0003984477710332,13.309630923850058,37.0,0.014946810073481,0.0009354182419636,0.3618003084045306,3.0
4421,Ruthenium_AvSpec_101,267.15208151468687,314.6892456054687,,-1.0,-1.0,5.0,0.000428152911307,0.00124531667994,0.0027126376871791,32.0
4422,Ruthenium_AvSpec_101,267.1714805489398,3773.567919413249,,-1.0,-1.0,27.0,0.0051341573100257,0.0007512188538705,0.1041268893538227,0.0
4423,Ruthenium_AvSpec_101,267.17735816966194,2773.1030787876675,,-1.0,-1.0,35.0,0.0037729670559702,0.0006896449068036,0.1016383639732064,8.0
4424,Ruthenium_AvSpec_101,267.5782040539528,252.2923156738281,,-1.0,-1.0,5.0,0.0003432582808742,0.0025914808858775,0.0050618098950911,64.0
4425,Ruthenium_AvSpec_101,268.14648679451574,496.45405944824216,,-1.0,-1.0,25.0,0.0006754544486387,0.0008145224377493,0.0131371593957788,2.0
4426,Ruthenium_AvSpec_101,268.40005290790634,243.47890625,,-1.0,-1.0,5.0,0.0003312671278366,0.0022361873339216,0.0046638472426797,19.0
4427,Ruthenium_AvSpec_101,269.7283468748021,371.6470001220703,,-1.0,-1.0,5.0,0.0005056472291407,0.0021348654560024,0.0044491072157249,70.0
