,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,xlogp_predicted,xlogp_predicted_sd,isomer_flag
47,Ruthenium_AvSpec_47,1,Ruthenium_71,211.1570123567303,8.091518509090909,8.102491872727272,5907.0641978870735,212.16428895673025,1886491.0026678727,212.16435831148044,253015.03373579544,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,11.0,20161201_Kat3_pos_01_1310-20161201_Kat3_pos_01_1320-20161201_Kat3_pos_02_1320-20161201_Kat3_pos_02_1330-20161201_Kat3_pos_03_1339-20161201_Kat3_pos_03_1350-20161201_Kat6_pos_01_1362-20161201_Kat6_pos_01_1373-20161201_Kat6_pos_02_1318-20161201_Kat6_pos_02_1329-20161201_Kat6_pos_03_1344,1,0.993760449687047,0.7307182908642357,1
48,Ruthenium_AvSpec_48,1,Ruthenium_69,180.1148707448558,9.538722814285716,9.549680014285713,23977.984375,181.12214734485588,1648156.6685104,181.12227228661357,308839.89481026784,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,14.0,20161201_Kat3_pos_01_1562-20161201_Kat3_pos_01_1573-20161201_Kat3_pos_02_1557-20161201_Kat3_pos_02_1565-20161201_Kat3_pos_03_1575-20161201_Kat3_pos_03_1586-20161201_Kat6_pos_01_1622-20161201_Kat6_pos_01_1632-20161201_Kat6_pos_02_1553-20161201_Kat6_pos_02_1563-20161201_Kat6_pos_02_1571-20161201_Kat6_pos_03_1573-20161201_Kat6_pos_03_1583-20161201_Kat6_pos_03_1592,1,1.9137508348694698,0.908964533313616,1
49,Ruthenium_AvSpec_49,1,Ruthenium_60,180.0937644451711,10.06516335,10.0751065,89078.354296875,181.10104104517117,2268414.1314893,181.1009368685099,452032.665625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,10.0,20161201_Kat3_pos_01_1650-20161201_Kat3_pos_01_1662-20161201_Kat3_pos_01_1672-20161201_Kat3_pos_01_1681-20161201_Kat3_pos_02_1634-20161201_Kat3_pos_02_1648-20161201_Kat3_pos_02_1656-20161201_Kat3_pos_03_1651-20161201_Kat3_pos_03_1666-20161201_Kat3_pos_03_1677,1,2.247769129447801,0.974429486383945,1
50,Ruthenium_AvSpec_50,1,Ruthenium_53,192.093726245799,10.289671,10.294127,839291.9375,193.101002845799,14071725.82333,193.1009297256265,2871970.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium,1.0,20161201_Kat3_pos_01_1708,1,2.387002411127996,1.0018040063513127,1
51,Ruthenium_AvSpec_51,1,Ruthenium_68,182.10943891887183,10.430461714285714,10.43868557142857,50449.564174107145,183.11671551887184,3659890.865793429,183.11689627202728,602706.9151785715,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,7.0,20161201_Kat3_pos_01_1726-20161201_Kat3_pos_01_1737-20161201_Kat3_pos_01_1748-20161201_Kat3_pos_02_1705-20161201_Kat3_pos_02_1716-20161201_Kat3_pos_03_1722-20161201_Kat3_pos_03_1733,1,2.478899581917954,1.0198964933633592,1
52,Ruthenium_AvSpec_52,1,Ruthenium_61,194.10943990794613,10.509447,10.515523666666668,244442.0436197917,195.11671650794617,5639746.730135583,195.1166917415635,1100254.3932291667,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,6.0,20161201_Kat3_pos_01_1744-20161201_Kat3_pos_01_1757-20161201_Kat3_pos_02_1720-20161201_Kat3_pos_02_1733-20161201_Kat3_pos_03_1737-20161201_Kat3_pos_03_1745,1,2.5277462431120217,1.029520861562235,1
53,Ruthenium_AvSpec_53,1,Ruthenium_50,206.1093880361608,10.542311000000002,10.551404333333332,188989.54079861112,207.1166646361608,5156638.792438889,207.11675649217565,925216.9270833334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,9.0,20161201_Kat3_pos_01_1746-20161201_Kat3_pos_01_1756-20161201_Kat3_pos_01_1769-20161201_Kat3_pos_02_1722-20161201_Kat3_pos_02_1732-20161201_Kat3_pos_02_1745-20161201_Kat3_pos_03_1739-20161201_Kat3_pos_03_1749-20161201_Kat3_pos_03_1758,1,2.5505559023396898,1.034016841383613,1
54,Ruthenium_AvSpec_54,1,Ruthenium_35,216.093726266506,10.485773,10.496799,185956.6953125,217.10100286650604,4535785.9193072,217.1008814781954,827465.9625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,5.0,20161201_Kat3_pos_01_1750-20161201_Kat3_pos_02_1717-20161201_Kat3_pos_02_1728-20161201_Kat3_pos_03_1731-20161201_Kat3_pos_03_1741,1,2.51584280581566,1.0271750288249524,1
55,Ruthenium_AvSpec_55,1,Ruthenium_49,206.1093692129885,10.8998375,10.9140845,89413.513671875,207.1166458129885,3041688.2715035,207.1167409224229,447122.9609375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat3_pos_01_1830-20161201_Kat3_pos_03_1807,1,2.781114913050193,1.0795207939761051,1
56,Ruthenium_AvSpec_56,1,Ruthenium_51,206.10936482276327,11.095825588235297,11.101501470588234,160092.7853860294,207.1166414227633,6246977.489298411,207.11674904891575,1160183.7242647058,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,17.0,20161201_Kat3_pos_01_1840-20161201_Kat3_pos_01_1852-20161201_Kat3_pos_01_1864-20161201_Kat3_pos_01_1888-20161201_Kat3_pos_02_1804-20161201_Kat3_pos_02_1812-20161201_Kat3_pos_02_1820-20161201_Kat3_pos_02_1832-20161201_Kat3_pos_02_1840-20161201_Kat3_pos_02_1849-20161201_Kat3_pos_03_1817-20161201_Kat3_pos_03_1825-20161201_Kat3_pos_03_1833-20161201_Kat3_pos_03_1841-20161201_Kat3_pos_03_1849-20161201_Kat3_pos_03_1857-20161201_Kat3_pos_03_1865,1,2.900257549732884,1.1030743475157474,1
57,Ruthenium_AvSpec_57,1,Ruthenium_51,206.109420389202,11.155207,11.159663,281731.53125,207.116696989202,12359637.98505,207.1166859421275,2345421.5,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium,1.0,20161201_Kat3_pos_01_1876,1,2.93723135176301,1.110388823503596,1
58,Ruthenium_AvSpec_58,1,Ruthenium_59,208.12495850837703,11.321881,11.331243181818182,65115.93714488636,209.13223510837705,3567412.107664455,209.13242279061024,570562.0454545454,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,11.0,20161201_Kat3_pos_01_1889-20161201_Kat3_pos_01_1901-20161201_Kat3_pos_01_1912-20161201_Kat3_pos_01_1925-20161201_Kat3_pos_01_1941-20161201_Kat3_pos_02_1853-20161201_Kat3_pos_02_1865-20161201_Kat3_pos_02_1876-20161201_Kat3_pos_03_1858-20161201_Kat3_pos_03_1870-20161201_Kat3_pos_03_1898,1,3.0463064008375493,1.1319802772898833,1
59,Ruthenium_AvSpec_59,1,Ruthenium_39,194.0730076868344,11.278265,11.2885735,97536.63623046876,195.0802842868344,2942875.479025,195.08049782032333,577823.234375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,8.0,20161201_Kat3_pos_01_1890-20161201_Kat3_pos_01_1900-20161201_Kat3_pos_01_1914-20161201_Kat3_pos_02_1852-20161201_Kat3_pos_02_1861-20161201_Kat3_pos_02_1873-20161201_Kat3_pos_03_1863-20161201_Kat3_pos_03_1873,1,3.0191809042388518,1.1266089578590408,1
60,Ruthenium_AvSpec_60,1,Ruthenium_45,238.135346868546,11.235886,11.245203,27895.890625,239.142623468546,2720971.59103,239.1428529997441,431237.21875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium,1.0,20161201_Kat3_pos_01_1893,1,2.991609891282937,1.1211506382585437,1
61,Ruthenium_AvSpec_61,1,Ruthenium_45,238.13549209476585,11.390817166666665,11.4044765,44688.02327473959,239.14276869476583,2392809.9194183336,239.14284910896973,437454.4453125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,6.0,20161201_Kat3_pos_01_1918-20161201_Kat3_pos_01_1929-20161201_Kat3_pos_02_1874-20161201_Kat3_pos_02_1884-20161201_Kat3_pos_03_1886-20161201_Kat3_pos_03_1899,1,3.092861473165417,1.1412017160004888,1
62,Ruthenium_AvSpec_62,1,Ruthenium_34,230.10929513535183,11.485162818181818,11.494827272727273,91095.63955965907,231.11657173535195,3163143.1072691823,231.11628586588893,553380.6448863636,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,11.0,20161201_Kat3_pos_01_1922-20161201_Kat3_pos_01_1932-20161201_Kat3_pos_01_1945-20161201_Kat3_pos_01_1957-20161201_Kat3_pos_01_1969-20161201_Kat3_pos_02_1881-20161201_Kat3_pos_02_1893-20161201_Kat3_pos_02_1906-20161201_Kat3_pos_03_1895-20161201_Kat3_pos_03_1906-20161201_Kat3_pos_03_1917,1,3.150298263735976,1.1525832005498242,1
63,Ruthenium_AvSpec_63,1,Ruthenium_48,220.12495583523668,11.582526375,11.5880046875,234276.4541015625,221.1322324352367,8288565.465478625,221.13206370038512,1726482.66796875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,16.0,20161201_Kat3_pos_01_1936-20161201_Kat3_pos_01_1948-20161201_Kat3_pos_01_1960-20161201_Kat3_pos_01_1972-20161201_Kat3_pos_01_1985-20161201_Kat3_pos_02_1892-20161201_Kat3_pos_02_1916-20161201_Kat3_pos_02_1928-20161201_Kat3_pos_02_1940-20161201_Kat3_pos_03_1893-20161201_Kat3_pos_03_1901-20161201_Kat3_pos_03_1913-20161201_Kat3_pos_03_1921-20161201_Kat3_pos_03_1929-20161201_Kat3_pos_03_1941-20161201_Kat3_pos_03_1949,1,3.20953197581902,1.1643259759963385,1
64,Ruthenium_AvSpec_64,1,Ruthenium_25,242.109247203043,11.580773777777775,11.589417222222222,159328.04079861112,243.11652380304295,3740820.404657,243.11646309518704,708556.7465277778,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,9.0,20161201_Kat3_pos_01_1938-20161201_Kat3_pos_01_1954-20161201_Kat3_pos_01_1964-20161201_Kat3_pos_01_1976-20161201_Kat3_pos_02_1894-20161201_Kat3_pos_02_1920-20161201_Kat3_pos_02_1932-20161201_Kat3_pos_03_1922-20161201_Kat3_pos_03_1934,1,3.210429936717026,1.1645040320357987,1
65,Ruthenium_AvSpec_65,1,Ruthenium_23,256.12479896835725,12.03337509090909,12.042067,132004.40980113635,257.13207556835727,4490756.668378636,257.13172958928106,757402.2471590909,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,11.0,20161201_Kat3_pos_01_2025-20161201_Kat3_pos_01_2036-20161201_Kat3_pos_01_2049-20161201_Kat3_pos_01_2060-20161201_Kat3_pos_01_2073-20161201_Kat3_pos_02_1997-20161201_Kat3_pos_02_2009-20161201_Kat3_pos_02_2021-20161201_Kat3_pos_03_1986-20161201_Kat3_pos_03_1997-20161201_Kat3_pos_03_2007,1,3.4981834301654096,1.2216204685376397,1
66,Ruthenium_AvSpec_66,1,Ruthenium_33,244.1248663625674,12.0084506,12.0184172,90472.61015625,245.13214296256743,3482532.9258452,245.1318586245567,628608.1875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,5.0,20161201_Kat3_pos_01_2026-20161201_Kat3_pos_01_2042-20161201_Kat3_pos_01_2053-20161201_Kat3_pos_02_2000-20161201_Kat3_pos_03_2010,1,3.483149041763051,1.2186335445890235,1
67,Ruthenium_AvSpec_67,1,Ruthenium_46,234.1405341365736,12.056252083333334,12.06390975,197756.02278645837,235.1478107365736,6996764.602615584,235.1478483594069,1408894.9114583333,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,12.0,20161201_Kat3_pos_01_2028-20161201_Kat3_pos_01_2041-20161201_Kat3_pos_01_2052-20161201_Kat3_pos_01_2064-20161201_Kat3_pos_01_2077-20161201_Kat3_pos_02_1992-20161201_Kat3_pos_02_2004-20161201_Kat3_pos_02_2016-20161201_Kat3_pos_03_1985-20161201_Kat3_pos_03_2006-20161201_Kat3_pos_03_2018-20161201_Kat3_pos_03_2031,1,3.512069060795514,1.2243794203664244,1
68,Ruthenium_AvSpec_68,1,Ruthenium_36,208.0885817642331,12.155099625,12.16406575,164994.7568359375,209.09585836423312,5336202.725930375,209.09595207475152,1039168.77734375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,8.0,20161201_Kat3_pos_01_2066-20161201_Kat3_pos_01_2076-20161201_Kat3_pos_01_2084-20161201_Kat3_pos_02_2013-20161201_Kat3_pos_02_2026-20161201_Kat3_pos_03_2019-20161201_Kat3_pos_03_2029-20161201_Kat3_pos_03_2037,1,3.575739121634391,1.2370331840918463,2
69,Ruthenium_AvSpec_69,1,Ruthenium_47,248.15621049733164,12.466357214285711,12.475736928571427,107723.81863839286,249.16348709733165,3837421.642401144,249.1637373345272,722532.7834821428,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,14.0,20161201_Kat3_pos_01_2118-20161201_Kat3_pos_01_2129-20161201_Kat3_pos_01_2140-20161201_Kat3_pos_01_2152-20161201_Kat3_pos_01_2165-20161201_Kat3_pos_02_2058-20161201_Kat3_pos_02_2069-20161201_Kat3_pos_02_2081-20161201_Kat3_pos_02_2092-20161201_Kat3_pos_02_2105-20161201_Kat3_pos_03_2067-20161201_Kat3_pos_03_2079-20161201_Kat3_pos_03_2090-20161201_Kat3_pos_03_2101,1,3.7738712645051917,1.2764409215673598,1
70,Ruthenium_AvSpec_70,1,Ruthenium_24,270.1405687934408,12.481815166666664,12.493116666666667,104384.3271484375,271.1478453934407,3418074.133769084,271.1475358705995,578398.4192708334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,12.0,20161201_Kat3_pos_01_2122-20161201_Kat3_pos_01_2133-20161201_Kat3_pos_01_2145-20161201_Kat3_pos_01_2157-20161201_Kat3_pos_02_2066-20161201_Kat3_pos_02_2077-20161201_Kat3_pos_02_2089-20161201_Kat3_pos_02_2106-20161201_Kat3_pos_03_2075-20161201_Kat3_pos_03_2086-20161201_Kat3_pos_03_2098-20161201_Kat3_pos_03_2110,1,3.784919718735473,1.2786397414166708,1
71,Ruthenium_AvSpec_71,1,Ruthenium_37,222.10422565988011,12.645105583333333,12.653035333333332,115015.89794921876,223.11150225988013,3325874.5865265,223.11119397097076,630686.06640625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,12.0,20161201_Kat3_pos_01_2160-20161201_Kat3_pos_01_2172-20161201_Kat3_pos_01_2184-20161201_Kat3_pos_01_2196-20161201_Kat3_pos_02_2102-20161201_Kat3_pos_02_2112-20161201_Kat3_pos_02_2125-20161201_Kat3_pos_02_2140-20161201_Kat3_pos_03_2087-20161201_Kat3_pos_03_2107-20161201_Kat3_pos_03_2117-20161201_Kat3_pos_03_2130,1,3.8865814388115427,1.298878307707408,1
72,Ruthenium_AvSpec_72,1,Ruthenium_57,308.234719214216,13.224053333333336,13.233846333333332,38838.7060546875,309.241995814216,5235354.486183167,309.24167803116524,828048.4322916666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,6.0,20161201_Kat3_pos_01_2276-20161201_Kat3_pos_01_2290-20161201_Kat3_pos_01_2301-20161201_Kat3_pos_02_2225-20161201_Kat3_pos_02_2237-20161201_Kat3_pos_03_2227,1,4.255808162181993,1.3724712783200366,1
73,Ruthenium_AvSpec_73,1,Ruthenium_60,180.0936572638335,10.192228,10.2025595,55388.67578125,181.10093386383352,1630186.1370085,181.100965849837,323054.453125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat3_pos_02_1669-20161201_Kat3_pos_03_1686,1,2.3287921361982518,0.9903536987402414,1
74,Ruthenium_AvSpec_74,1,Ruthenium_49,206.109453136328,10.894884,10.909465,57907.77734375,207.116729736328,1929685.137162,207.1166839209443,289158.09375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat3_pos_02_1794,1,2.7781782557750954,1.0789405628582505,1
75,Ruthenium_AvSpec_75,1,Ruthenium_59,208.1250495224475,11.4175475,11.42576525,39253.43212890625,209.13232612244752,2386739.794626,209.13254147543245,412124.078125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat3_pos_02_1889-20161201_Kat3_pos_03_1881-20161201_Kat3_pos_03_1889-20161201_Kat3_pos_03_1910,1,3.1063949210635253,1.143883002584011,1
