,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig
115,Ruthenium2_AvSpec_115,1,Ruthenium2_0089,236.0832729577215,7.1616209,7.17516155,86208.734375,235.0759963577215,3529286.950394,235.07574712314528,623101.6875,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,2.0,20161201_Kat-3_neg_02_1439-20161201_Kat-3_neg_02_1451
116,Ruthenium2_AvSpec_116,1,Ruthenium2_0060,250.09918497413105,7.5495554,7.5633534,75421.5625,249.091908374131,2486313.843689,249.09212314100972,531139.9375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1527
117,Ruthenium2_AvSpec_117,1,Ruthenium2_0291,200.176852356048,8.418264,8.4271767,129752.1328125,199.169575756048,4320865.205322,199.16940230692063,955849.6875,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1710
118,Ruthenium2_AvSpec_118,1,Ruthenium2_0291,200.176805427474,8.4746516,8.4791079,957547.1875,199.169528827474,27901572.87457,199.16937715909853,6061349.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1721
119,Ruthenium2_AvSpec_119,1,Ruthenium2_0291,200.176973847148,8.5309933,8.5354496,1414025.75,199.169697247148,64067261.29468,199.169389878647,14035629.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1733
120,Ruthenium2_AvSpec_120,1,Ruthenium2_0291,200.17682663481705,8.5872935,8.5917496,1577061.5,199.169550034817,55200687.70605,199.1693951753654,12171118.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1745
121,Ruthenium2_AvSpec_121,1,Ruthenium2_0291,200.17682007330905,8.6440456,8.6485019,317634.75,199.169543473309,11845303.48608,199.1694051055365,2636429.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1757
122,Ruthenium2_AvSpec_122,1,Ruthenium2_0291,200.176821192255,8.7006205,8.7095351,140170.484375,199.169544592255,5573956.717529,199.1693577420808,1160120.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1770
123,Ruthenium2_AvSpec_123,1,Ruthenium2_0002,228.208356922266,9.4892293,9.5026021,426007.40625,227.201080322266,10787594.97418,227.20118951140563,1517376.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1939
124,Ruthenium2_AvSpec_124,1,Ruthenium2_0002,228.208341663477,9.5454773,9.5543919,808702.5,227.201065063477,21859215.23767,227.20121614928175,4271656.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1950
125,Ruthenium2_AvSpec_125,1,Ruthenium2_0002,228.208385559358,9.6017626,9.6062187,1229641.875,227.201108959358,38024292.39404,227.20110638561795,7959856.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1961
126,Ruthenium2_AvSpec_126,1,Ruthenium2_0002,228.208383828932,9.6580419,9.662498,1138446.875,227.201107228932,58033002.02731,227.2011426672438,12531418.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1973
127,Ruthenium2_AvSpec_127,1,Ruthenium2_0002,228.208419025245,9.714346,9.7188043,625644.1875,227.201142425245,20214016.49023,227.20119404896636,4171162.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1985
128,Ruthenium2_AvSpec_128,1,Ruthenium2_0002,228.208511268427,9.770723,9.7753525,285359.0,227.201234668427,8238770.33728,227.20118674005937,1540985.625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_1997
129,Ruthenium2_AvSpec_129,1,Ruthenium2_0009,254.224562770321,9.8836191,9.8925337,350829.84375,253.217286170321,7890631.016235,253.2168340392165,1636962.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2022
130,Ruthenium2_AvSpec_130,1,Ruthenium2_0003,242.224272211329,9.9211546,9.9300671,376544.5625,241.216995611329,8075991.557861,241.2167230756029,1698556.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2030
131,Ruthenium2_AvSpec_131,1,Ruthenium2_0009,254.22439399107,9.9399108,9.9488253,328253.90625,253.21711739107,8129784.165527,253.21683890666705,1686464.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2034
132,Ruthenium2_AvSpec_132,1,Ruthenium2_0003,242.22421688487705,9.9774463,9.9863586,601996.8125,241.216940284877,17356169.03882,241.21674454830588,3684492.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2042
133,Ruthenium2_AvSpec_133,1,Ruthenium2_0009,254.224379808446,9.9962106,10.005123,291349.71875,253.217103208446,13027686.63367,253.21676494505755,2724318.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2046
134,Ruthenium2_AvSpec_134,1,Ruthenium2_0003,242.224217488184,10.033746,10.042661,943420.625,241.216940888184,23672370.98315,241.21669475059144,4923627.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2054
135,Ruthenium2_AvSpec_135,1,Ruthenium2_0009,254.224424427148,10.05254,10.065911,141346.890625,253.217147827148,4892382.457031,253.2168253878734,981330.9375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2059
136,Ruthenium2_AvSpec_136,1,Ruthenium2_0004,242.22441205560105,10.090094,10.099009,920837.3125,241.217135455601,21960750.11011,241.21671070975276,4661537.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2066
137,Ruthenium2_AvSpec_137,1,Ruthenium2_0004,242.224230469856,10.146361,10.155275,780233.3125,241.216953869856,20067130.08801,241.2167782173073,4346252.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2078
138,Ruthenium2_AvSpec_138,1,Ruthenium2_0004,242.224267307554,10.202684,10.211599,416906.875,241.216990707554,12076567.51428,241.2167270163928,2463989.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2090
139,Ruthenium2_AvSpec_139,1,Ruthenium2_0004,242.22421863638505,10.258965,10.26788,241449.953125,241.216942036385,6337166.982056,241.21676695164695,1299038.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML,20161201_Kat-3_neg_02,Ruthenium2,1.0,20161201_Kat-3_neg_02_2102
140,Ruthenium2_AvSpec_140,1,Ruthenium2_0010,270.25589261958487,10.439493,10.4503746,918846.840625,269.2486160195849,17498853.344245803,269.2489881410965,3555901.2,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_02-20161201_Kat-3_neg_03-20161201_Kat-6_neg_02-20161201_Kat-6_neg_03,Ruthenium2,10.0,20161201_Kat-3_neg_02_2126-20161201_Kat-3_neg_02_2138-20161201_Kat-3_neg_02_2150-20161201_Kat-3_neg_03_2170-20161201_Kat-3_neg_03_2183-20161201_Kat-6_neg_02_2133-20161201_Kat-6_neg_02_2171-20161201_Kat-6_neg_03_2151-20161201_Kat-6_neg_03_2163-20161201_Kat-6_neg_03_2175
141,Ruthenium2_AvSpec_141,1,Ruthenium2_0075,230.057597579792,1.5703185,1.5836893,194787.671875,229.050320979792,8838996.996307,229.0503633519094,1811799.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_0319
142,Ruthenium2_AvSpec_142,1,Ruthenium2_0291,200.17683141252505,8.4278115,8.4411822,466213.78125,199.169554812525,9651684.843262,199.16945943965223,2088843.625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1743
143,Ruthenium2_AvSpec_143,1,Ruthenium2_0291,200.176794480614,8.4842218,8.4931367,1686312.625,199.169517880614,50067370.7168,199.1694396980552,10991110.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1754
144,Ruthenium2_AvSpec_144,1,Ruthenium2_0291,200.17683380453,8.542399,8.5513138,1531823.25,199.16955720453,66213807.13388,199.16940902199684,14514362.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1766
145,Ruthenium2_AvSpec_145,1,Ruthenium2_0291,200.17682615818305,8.5988137,8.6077261,352190.34375,199.169549558183,13217956.70825,199.1694178232166,2923209.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1778
146,Ruthenium2_AvSpec_146,1,Ruthenium2_0291,200.17685803584,8.6552803,8.664195,134863.15625,199.16958143584,5262676.308838,199.1694695656864,1106490.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1790
147,Ruthenium2_AvSpec_147,1,Ruthenium2_0002,228.208524768945,9.4437996,9.4571703,316552.375,227.201248168945,10446889.79846,227.20123233009005,1457867.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1959
148,Ruthenium2_AvSpec_148,1,Ruthenium2_0002,228.20855528652305,9.5000266,9.5133972,731561.125,227.201278686523,24876155.01602,227.20120776265185,4696832.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1971
149,Ruthenium2_AvSpec_149,1,Ruthenium2_0002,228.208417957422,9.5562849,9.5651996,1066161.125,227.201141357422,33026457.74158,227.20118945893643,6681808.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1982
150,Ruthenium2_AvSpec_150,1,Ruthenium2_0002,228.20855553867105,9.612581,9.6214931,961236.375,227.201278938671,34777962.20496,227.20119975740675,7334404.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_1994
151,Ruthenium2_AvSpec_151,1,Ruthenium2_0002,228.208425623587,9.66891,9.6778246,376241.65625,227.201149023587,13849302.81604,227.20125564730765,2769551.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2006
152,Ruthenium2_AvSpec_152,1,Ruthenium2_0009,254.224420779409,9.8568246,9.8701957,325660.0625,253.217144179409,7552513.112061,253.21689968433884,1552497.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2047
153,Ruthenium2_AvSpec_153,1,Ruthenium2_0003,242.22427950505505,9.875604,9.8845185,380257.1875,241.217002905055,8416246.738831,241.21678875761,1753162.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2050
154,Ruthenium2_AvSpec_154,1,Ruthenium2_0009,254.22444116572,9.9131622,9.9265328,325231.375,253.21716456572,8124296.878418,253.21690956425644,1728897.625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2059
155,Ruthenium2_AvSpec_155,1,Ruthenium2_0003,242.22426630019,9.9319456,9.94086,550757.125,241.21698970019,14063358.65387,241.21675040417537,2854921.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2062
156,Ruthenium2_AvSpec_156,1,Ruthenium2_0009,254.22442956818105,9.9695102,9.9828829,222188.234375,253.217152968181,6345595.733643,253.216839726981,1367885.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2071
157,Ruthenium2_AvSpec_157,1,Ruthenium2_0003,242.224308321849,9.9882913,9.9972062,895110.75,241.217031721849,22428504.35547,241.2167978212016,4848323.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2074
158,Ruthenium2_AvSpec_158,1,Ruthenium2_0004,242.22423326220505,10.044648,10.053562,1167250.25,241.216956662205,24831103.01294,241.2167608572672,5145004.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2086
159,Ruthenium2_AvSpec_159,1,Ruthenium2_0004,242.224261258641,10.10095,10.109862,661493.8125,241.216984658641,20882654.29517,241.21674578776444,4338596.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2098
160,Ruthenium2_AvSpec_160,1,Ruthenium2_0004,242.224363738777,10.157281,10.166195,312963.125,241.217087138777,9841905.08313,241.21677255210307,2003799.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2110
161,Ruthenium2_AvSpec_161,1,Ruthenium2_0004,242.224346012226,10.213579,10.222494,145680.734375,241.217069412226,4056975.412109,241.21675918409724,824004.5625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_03,Ruthenium2,1.0,20161201_Kat-3_neg_03_2122
162,Ruthenium2_AvSpec_162,1,Ruthenium2_0387,133.110280091337,1.4211019333333332,1.4352026666666668,7967.854166666667,134.117556691337,1152314.9263381667,134.1174928344834,207794.85677083334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,3.0,20161201_Kat-3_pos_01_0238-20161201_Kat-3_pos_02_0241-20161201_Kat-3_pos_03_0243
163,Ruthenium2_AvSpec_163,1,Ruthenium2_0705,128.058627143804,2.2404755,2.245336,9234.3837890625,129.065903743804,755539.5407104,129.06593597834794,109671.9765625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_0368
164,Ruthenium2_AvSpec_164,1,Ruthenium2_0218,192.00574574512757,6.28124476,6.29228586,110093.56328125,193.01302234512758,1994785.4452085998,193.01322620409414,423582.7,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-3_pos_01_1020-20161201_Kat-3_pos_02_1035-20161201_Kat-6_pos_01_1058-20161201_Kat-6_pos_02_1038-20161201_Kat-6_pos_03_1048
165,Ruthenium2_AvSpec_165,1,Ruthenium2_0218,192.00574633982097,6.34144005,6.34630765,14602.6708984375,193.01302293982098,775858.71095085,193.01294139107083,116882.11328125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-6_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1028-20161201_Kat-6_pos_03_1056
166,Ruthenium2_AvSpec_166,1,Ruthenium2_0168,206.02134155646,6.564321933333333,6.577147466666666,147447.87760416666,207.02861815645997,2092241.9778376666,207.02851221291633,458050.8645833333,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,3.0,20161201_Kat-3_pos_01_1062-20161201_Kat-3_pos_02_1081-20161201_Kat-3_pos_03_1101
167,Ruthenium2_AvSpec_167,1,Ruthenium2_0589,260.029423665562,6.6078714,6.6275047,1344.7501220703125,261.036700265562,1067362.342525,261.0370667605821,165155.59375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1070
168,Ruthenium2_AvSpec_168,1,Ruthenium2_0168,206.0213456755375,6.6349918500000005,6.6398531,15583.7744140625,207.0286222755375,653903.7690115,207.02849209199854,134027.18359375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1072-20161201_Kat-3_pos_03_1110
169,Ruthenium2_AvSpec_169,1,Ruthenium2_0092,162.0315745062228,6.846495020000001,6.855030339999999,58041.7203125,163.0388511062228,2004911.63061372,163.03888660290377,445930.221875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,5.0,20161201_Kat-3_pos_01_1102-20161201_Kat-3_pos_02_1121-20161201_Kat-3_pos_02_1130-20161201_Kat-3_pos_03_1145-20161201_Kat-3_pos_03_1151
170,Ruthenium2_AvSpec_170,1,Ruthenium2_0092,162.0315805729545,6.8440355,6.8519784999999995,45597.0380859375,163.03885717295452,2145605.8108976497,163.03886183575474,463121.4921875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_01_1112-20161201_Kat-3_pos_03_1139
171,Ruthenium2_AvSpec_171,1,Ruthenium2_0515,206.02132143023096,6.9041299,6.9187089,68123.109375,207.028598030231,966397.0708923,207.02834487038243,187803.984375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1118
172,Ruthenium2_AvSpec_172,1,Ruthenium2_0303,162.0315942073069,7.031251553333335,7.037886993333333,16869.798763020834,163.03887080730695,976687.0990827463,163.03884912986186,196350.10625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_02,Ruthenium2,15.0,20161201_Kat-3_pos_01_1120-20161201_Kat-3_pos_01_1128-20161201_Kat-3_pos_01_1136-20161201_Kat-3_pos_01_1144-20161201_Kat-3_pos_01_1152-20161201_Kat-3_pos_01_1160-20161201_Kat-3_pos_02_1140-20161201_Kat-3_pos_02_1148-20161201_Kat-3_pos_02_1155-20161201_Kat-3_pos_02_1162-20161201_Kat-3_pos_03_1158-20161201_Kat-3_pos_03_1165-20161201_Kat-3_pos_03_1173-20161201_Kat-3_pos_03_1194-20161201_Kat-6_pos_02_1159
173,Ruthenium2_AvSpec_173,1,Ruthenium2_0515,206.021415353719,6.9774091,6.9871445,6465.99609375,207.028691953719,405164.0841293,207.0283652395905,65269.3671875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,1.0,20161201_Kat-3_pos_01_1129
