,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
60,Fallopia_063,2-Hydroxycaproic acid,2-hydroxyhexanoic acid,C6 H12 O3,132.07867,2.994,0.887,CCCCC(C(=O)O)O,CCCCC(C(=O)O)O,1.0,Fallopia,0.0688108296286316,-0.0321740599754036,-2.5739194825291637e-05,-0.1026625819658875,-0.0531746842518998,-0.1092075262989453,-0.001194949098874,-0.120662739543377,-0.120662739543377,-0.1940457640469333,-0.1695757000637456,-0.1963145899703136,-0.2153589241697773,0.1272771913421877,0.0688108296286316,0.10897573013807,0.0478168939221461,-0.0112721071456292,0.1792054914035077,-0.095463892174223,-0.045455273510413,0.0165965603018491,O3,6,3.423654531757088,C3 H6,3,1.4010716104837275,,3,0.0,C3 H12,3,1.7179513150984818,C6 O3,6,59.52657456484361,C3 H12,3,1.0932959099547583,C6 H6,3,4.333398289426448,C6 H12,3,5.257539811051567,C6 H12 O,1,3.128769905525783,C6 H12 O3,0,4.131063124594356,C6 H12 O3,0,2.7535322901626604,C6 H12 O3,0,3.777036823214297,C6 H12 O3,0,1.6736118119365353,C6 H12 O3,0,7.757217476134486,O3,3,1.711827265878544,C3 H4 O3,1,1.997522694361857,C3 H4 O2,1,1.1992026229368673,C H6 O2,1,0.6098932483629003,C3 O3,3,5.238798050271915,H12,3,0.302385953359238,H6,3,0.1439387982251689,O,2,0.275575477650768,,,,,,,,,,,,,2.1189752065158327,0.04345022427157109
61,Fallopia_064,None,None,C7 H10 O4,158.05791,3.285,0.0,None,None,,Fallopia,0.1185796004492658,-0.0022685318978972,0.0362032091681499,-0.0866218075994709,0.1692953187841226,-0.0944541110467014,0.0348040212917908,-0.108162509715612,-0.108162509715612,-0.1959796226719561,-0.1666964146357656,-0.1986947157570568,-0.2214849790213975,0.1885460146912123,0.1185796004492658,0.1666447439722844,0.0934562584255616,0.0227447346589997,0.2506883619570317,-0.0780071701018982,-0.0181620963440423,0.0560950351370195,C2 O4,5,6.277244228676432,C3 H2,4,1.2667422444300047,C3 H2 O2,2,1.5900862634574102,C3 H10,4,1.6459507359986283,C7 O4,5,73.41535174555425,C3 H10,4,1.0474750895668816,C7 H2,4,4.775844154443988,C7 H10,4,5.8817600818696425,C7 H10,2,2.940880040934821,C7 H10 O4,0,4.943624325693881,C7 H10 O4,0,3.2951394836331303,C7 H10 O4,0,4.519962671864819,C7 H10 O4,0,2.0028035921311407,C7 H10 O4,0,9.28302663457406,C3 H2 O4,2,3.638622114338216,C4 H2 O4,1,2.5871216831434487,C4 H2 O3,1,1.6317757090550515,C2 H4 O3,1,0.9265518788601592,C5 H2 O4,2,7.859331902560299,C H10 O,3,0.9519501492632352,C H4 O,3,0.7623371642196595,C4 H4 O3,1,1.7231707545915196,,,,,,,,,,,,,,
62,Fallopia_065,Fumaric acid,But-2-enedioic acid,C4 H4 O4,116.01092,0.668,0.973,C(=C/C(=O)O)\C(=O)O,C(=CC(=O)O)C(=O)O,-0.3,Fallopia,0.1186193626206204,0.0299195752207168,0.0581569603352818,-0.0319938153786694,-0.1101791382421879,-0.0377425484135045,0.057129988178147,-0.0478042020270947,-0.0478042020270947,-0.1122599705856401,-0.0907667602500765,-0.1142527873114005,-0.1309803234931621,0.1699731233106831,0.1186193626206204,0.1538980874882298,0.1001793995612558,0.0482787453848061,0.2155841963488427,-0.0256708669001,0.0182540595026097,0.0727571093004826,C2 O4,2,6.277244228676432,C2 O2,2,1.865670633946277,C2 O3,1,1.6350427641790148,H4,4,0.1440011581997073,C4 O4,2,55.55510872284261,H4,4,0.0916416407757533,C4 O2,2,4.441272699798642,C4 H4,4,3.25299017634386,C4 H4,2,1.62649508817193,C4 H4 O4,0,3.628509331609703,C4 H4 O4,0,2.4185584457087965,C4 H4 O4,0,3.3175511836828413,C4 H4 O4,0,1.4700128983626324,C4 H4 O4,0,6.813533260217059,C2 O4,1,3.138622114338216,C4 H4 O4,0,2.632866828746865,C4 H4 O4,0,1.9316643195111007,C4 H4 O4,0,1.4140458517331034,C3 O4,1,6.236528395967062,H4 O2,2,0.900642736975226,O2,2,0.7614710604282997,C4 H4 O4,0,1.9987462322422875,,,,,,,,,,,,,1.3927258803673381,0.07005896022175172
64,Fallopia_067,None,None,C7 H10 O5,174.05279,2.477,0.0,None,None,,Fallopia,0.1415596998294859,0.0084821803222041,0.0508471202907401,-0.0844073370799947,0.298603989944695,-0.0930322408707411,0.0493063397400135,-0.1081278791387774,-0.1081278791387774,-0.2048317614044208,-0.1725852002620627,-0.2078216119381295,-0.23291816614406,0.2186064582303117,0.1415596998294859,0.1944888593504288,0.1138939678623671,0.0360266975895626,0.2870373828120875,-0.0749209299062556,-0.0090197544743659,0.0727519259918381,C2 O5,5,7.418462405928794,C2,5,0.7997183742687621,C3 H2 O3,2,1.9533905972718133,C2 H10,5,1.217301455832175,C7 O5,5,81.35071458536102,C2 H10,5,0.7746847603577156,C7,5,4.663929281155906,C7 H10,5,5.8817600818696425,C7 H10 O,2,3.440880040934821,C7 H10 O5,0,5.443902037835881,C7 H10 O5,0,3.6285962217377934,C7 H10 O5,0,4.9773672874816,C7 H10 O5,0,2.2054804002643134,C7 H10 O5,0,10.222436877047556,C3 H2 O5,2,4.209231202964397,C4 H2 O5,1,2.950126011666345,C4 H2 O4,1,1.8981023236713728,C2 H4 O4,1,1.121512276896422,C5 H2 O5,2,8.857062248255446,C H10 O2,3,1.3518738588576418,C H4 O2,3,1.1430726944338092,C4 H4 O4,1,1.9987462322422875,,,,,,,,,,,,,,
65,Fallopia_068,Malonic acid,Propanedioic acid,C3 H4 O4,104.01094,0.575,0.852,C(C(=O)O)C(=O)O,C(C(=O)O)C(=O)O,-0.8,Fallopia,0.1052000226217728,0.025675196292795,0.0509917524317273,-0.0298339743510496,-0.2033703011488938,-0.0349880678343339,0.0500710085963902,-0.0440089604391431,-0.0440089604391431,-0.1017975296203559,-0.0825275418414577,-0.1035842126403139,-0.1185814798126614,0.151241834219391,0.1052000226217728,0.1368295738354135,0.088667459209887,0.0421353238944561,0.1921349723921395,-0.02416506133126,0.0152163424587996,0.064081685844954,C O4,2,5.421058468842941,C O2,2,1.465811446811896,C O3,1,1.3624778828111117,H4 O,3,0.7153518780332541,C3 O4,2,49.60169438193872,H4 O,3,0.4552464761711703,C3 O2,2,3.7749970882049406,C3 H4,4,2.5027517233471914,C3 H4,2,1.2513758616735955,C3 H4 O4,0,3.2531817547835766,C3 H4 O4,0,2.168386378371838,C3 H4 O4,0,2.974388652468973,C3 H4 O4,0,1.3179569633704982,C3 H4 O4,0,6.108751573174519,C O4,1,2.7105292344214704,C3 H4 O4,0,2.3605270228847526,C3 H4 O4,0,1.731855852169511,C3 H4 O4,0,1.2677790643147626,C2 O4,1,5.487992724904903,C H4 O3,1,1.6006045917724296,C H2 O3,1,1.4758286252395696,C3 H4 O4,0,1.791998912205757,,,,,,,,,,,,,1.2103876757787848,0.0877575622209509
66,Fallopia_070,Vanillic acid,4-hydroxy-3-methoxybenzoic acid,C8 H8 O4,168.04235,3.724,0.916,COC1=C(C=CC(=C1)C(=O)O)O,COC1=C(C=CC(=C1)C(=O)O)O,1.4,Fallopia,0.1452883612186895,0.0168063121220995,0.0577082940433228,-0.0728755182848033,0.2623772718017392,-0.0812025844670074,0.0562207201608941,-0.0957769358997211,-0.0957769358997211,-0.1891414124475545,-0.1580083986430907,-0.1920280166199575,-0.2162579295427633,0.2196745192432274,0.1452883612186895,0.1963897560852672,0.1185779901052797,0.0433996543559374,0.2857423678505313,-0.0637166983972861,-9.124092923684655e-05,0.0788566768202372,C4 O4,4,7.989615748343414,C4,4,1.5994367485375245,C4 O2,2,1.8168681931004176,C4 H8,4,2.002599437065228,C8 O4,4,79.36876608645812,C4 H8,4,1.2744445983881711,C8,4,5.330204892749608,C8 H8,4,6.50598035268772,C8 H8,2,3.25299017634386,C8 H8 O4,0,5.255907814651409,C8 H8 O4,0,3.5032899389989365,C8 H8 O4,0,4.805483904898565,C8 H8 O4,0,2.129318564192573,C8 H8 O4,0,9.86942555054014,C4 O4,2,3.994807874171707,C5 O4,1,2.8137163434021453,C5 O3,1,1.7980221805569137,C3 H2 O3,1,1.0482501113211553,C6 O4,2,8.482135409153535,H8,4,0.2015906355728253,,4,0.0,C5 H2 O3,1,1.8951905538815028,,,,,,,,,,,,,2.4356233960100244,0.0471189035757975
68,Fallopia_072,"5-Ethylcyclohexane-1,3-dione","5-ethylcyclohexane-1,3-dione",C8 H12 O2,140.08378,3.358,0.835,CCC1CC(=O)CC(=O)C1,CCC1CC(=O)CC(=O)C1,1.0,Fallopia,0.0726394437445208,-0.0344660037786752,-0.0003692166472148,-0.1092267399902198,0.0038692033292591,-0.1161683645694324,-0.0016092907861491,-0.1283178628342796,-0.1283178628342796,-0.2061485334511985,-0.1801953719027835,-0.2085548698528896,-0.2287534554552621,0.1346493727639313,0.0726394437445208,0.1152386846869433,0.0503730939179831,-0.0122972117869437,0.1897249770349844,-0.1015917473220895,-0.0485521737482201,0.0172605379966341,C2 O2,6,3.994807874171707,C6 H8,2,2.6678138549137325,C4 H4,2,1.181825428921403,C6 H12,2,3.003899155597842,C8 O2,6,63.4980404068446,C6 H12,2,1.9116668975822564,C8 H8,2,5.777864385901931,C8 H12,2,6.758016717044904,C8 H12,1,3.379008358522452,C8 H12 O2,0,4.381440566104609,C8 H12 O2,0,2.920419686731913,C8 H12 O2,0,4.005957270025254,C8 H12 O2,0,1.7750468737876308,C8 H12 O2,0,8.227370607746073,C2 O2,3,1.9974039370858532,C5 H4 O2,1,2.179197977563185,C5 H4 O,1,1.332492943003724,C3 H6 O,1,0.7074664251633187,C5 O2,3,5.738139046701084,C4 H12,2,1.502538534170425,C4 H8,2,1.3344881383884797,C2,2,0.4134946400730606,,,,,,,,,,,,,2.1189752065158327,0.04345022427157109
70,Fallopia_074,Pimelic acid,Heptanedioic acid,C7 H12 O4,160.07362,2.202,0.6609999999999999,C(CCC(=O)O)CCC(=O)O,C(CCC(=O)O)CCC(=O)O,0.5,Fallopia,0.1051203695029698,-0.0172689371445073,0.0216934334204665,-0.1026979688228664,0.1692358486002092,-0.1106301575107977,0.0202764017234642,-0.1245133791688601,-0.1245133791688601,-0.2134504223631381,-0.1837937660429247,-0.216200140986956,-0.2392810481144636,0.1759790643074552,0.1051203695029698,0.1537984870331286,0.0796766298999784,0.0080633232009859,0.2389139119347305,-0.0939734689910096,-0.0333651919640374,0.0418389395279632,C O4,6,5.421058468842941,C3 H4,4,1.3339069274568662,C O,3,0.6358692151823059,C3 H12,4,1.7179513150984818,C7 O4,6,73.41535174555425,C3 H12,4,1.0932959099547583,C7 H4,4,4.887759027732068,C7 H12,4,6.007778264048236,C7 H12,2,3.003889132024118,C7 H12 O4,0,5.006668413562482,C7 H12 O4,0,3.337161095604284,C7 H12 O4,0,4.577603970044945,C7 H12 O4,0,2.028344555061843,C7 H12 O4,0,9.401409405650522,C O4,3,2.7105292344214704,C4 H4 O4,1,2.632866828746865,C4 H4 O3,1,1.665337704894779,C2 H6 O3,1,0.951120433817504,C4 O4,3,6.98506406702922,C H12 O,3,1.0023478081564412,C H6 O,3,0.8103167636280488,C O2,2,0.7578982753380663,,,,,,,,,,,,,1.7895704451805505,0.04757176748209067
71,Fallopia_076,"3,3-Dimethylglutaric acid","3,3-dimethylpentanedioic acid",C7 H12 O4,160.07362,3.18,0.959,CC(C)(CC(=O)O)CC(=O)O,CC(C)(CC(=O)O)CC(=O)O,0.4,Fallopia,0.1051203695029698,-0.0172689371445073,0.0216934334204665,-0.1026979688228664,0.1692358486002092,-0.1106301575107977,0.0202764017234642,-0.1245133791688601,-0.1245133791688601,-0.2134504223631381,-0.1837937660429247,-0.216200140986956,-0.2392810481144636,0.1759790643074552,0.1051203695029698,0.1537984870331286,0.0796766298999784,0.0080633232009859,0.2389139119347305,-0.0939734689910096,-0.0333651919640374,0.0418389395279632,C O4,6,5.421058468842941,C3 H4,4,1.3339069274568662,C O,3,0.6358692151823059,C3 H12,4,1.7179513150984818,C7 O4,6,73.41535174555425,C3 H12,4,1.0932959099547583,C7 H4,4,4.887759027732068,C7 H12,4,6.007778264048236,C7 H12,2,3.003889132024118,C7 H12 O4,0,5.006668413562482,C7 H12 O4,0,3.337161095604284,C7 H12 O4,0,4.577603970044945,C7 H12 O4,0,2.028344555061843,C7 H12 O4,0,9.401409405650522,C O4,3,2.7105292344214704,C4 H4 O4,1,2.632866828746865,C4 H4 O3,1,1.665337704894779,C2 H6 O3,1,0.951120433817504,C4 O4,3,6.98506406702922,C H12 O,3,1.0023478081564412,C H6 O,3,0.8103167636280488,C O2,2,0.7578982753380663,,,,,,,,,,,,,1.7317735875880118,0.04955536136411792
72,Fallopia_077,None,None,C10 H12 O3,180.07871,4.106,0.0,None,None,,Fallopia,0.1223683236176782,-0.0153165020198571,0.0285151638716456,-0.1114219678748043,0.3194708990880883,-0.1203454763604554,0.026921039617946,-0.1359637440477001,-0.1359637440477001,-0.2360156327326592,-0.2026526562905815,-0.2391089955406187,-0.2650744230804491,0.2020825348205051,0.1223683236176782,0.1771299552348182,0.0937447702471843,0.0131816400500497,0.2728826215229105,-0.1016071297077303,-0.0334243751580345,0.0511783406782626,C4 O3,6,6.848397571091051,C7 H6,3,3.000508359021252,C4,3,1.090259525471612,C7 H12,3,3.432548435764295,C10 O3,6,83.34023192845913,C7 H12,3,2.184457226791422,C10 H6,3,6.998500735801252,C10 H12,3,8.258493623038243,C10 H12 O,1,4.629246811519121,C10 H12 O3,0,5.632373431898862,C10 H12 O3,0,3.754220559510495,C10 H12 O3,0,5.149686948069771,C10 H12 O3,0,2.2818355519050724,C10 H12 O3,0,10.576344224304648,C4 O3,3,3.4241987855455256,C7 H4 O3,1,3.086881917810305,C7 H4 O2,1,1.9984364923032247,O,2,0.1949603980362628,C7 O3,3,8.232940734520549,C4 H12,3,1.502538534170425,C4 H6,3,1.28650853898009,C4 O,2,1.1025647577968891,,,,,,,,,,,,,,
73,Fallopia_078,None,None,C8 H14 O3,158.09433,3.896,0.0,None,None,,Fallopia,0.0822002675138833,-0.0386757108865083,-0.0001951050897446,-0.1230484234280311,0.1331580937348349,-0.1308825316093305,-0.0015946153695836,-0.1445940889931591,-0.1445940889931591,-0.2324314369333251,-0.2031414814054528,-0.2351471556352464,-0.2579426702748151,0.1521828035482144,0.0822002675138833,0.1302764862974186,0.0570711365226372,-0.0136566807258304,0.2143394697702376,-0.1144318009295659,-0.054572937557566,0.019701304390935,C O3,7,4.279840291590578,C5 H8,3,2.2679546677793514,C2 H2,3,0.5909127144607015,C5 H14,3,2.647250454531242,C8 O3,7,71.43340324665137,C5 H14,3,1.684697388760967,C8 H8,3,5.777864385901931,C8 H14,3,6.884034899223497,C8 H14 O,1,3.942017449611748,C8 H14 O3,0,4.944762366115209,C8 H14 O3,0,3.2958980368077304,C8 H14 O3,0,4.521003183822158,C8 H14 O3,0,2.0032646448515057,C8 H14 O3,0,9.285163621296029,C2 H2 O3,3,2.6399201457952897,C5 H6 O3,1,2.5879474516894967,C5 H6 O2,1,1.6323815534597736,C3 H8 O2,1,0.9269953781569265,C5 H2 O3,3,6.8616015568651525,C2 H14,3,0.952859902658038,C2 H8,3,0.7632032680110191,C2 H2 O,2,0.7237976384703757,,,,,,,,,,,,,,
74,Fallopia_079,Salicylic acid,2-hydroxybenzoic acid,C7 H6 O3,138.03174,3.971,0.983,C1=CC=C(C(=C1)C(=O)O)O,C1=CC=C(C(=C1)C(=O)O)O,2.3,Fallopia,0.1223881081213278,0.0168516121393906,0.0504489269474675,-0.0568139792870852,0.0399765973473051,-0.0636539183514059,0.0492270182359391,-0.0756254427179214,-0.0756254427179214,-0.1523159981171318,-0.1267430156702857,-0.154687084909284,-0.17458978825033,0.1834896746255196,0.1223881081213278,0.1643633271649776,0.1004479305361201,0.038695660981574,0.2377584949634865,-0.0492908290489708,0.0029717857181594,0.0678204292674706,C4 O3,3,6.848397571091051,C4,3,1.5994367485375245,C5 H2 O2,1,2.1352160261932163,C4 H6,3,1.930598857965374,C7 O3,3,65.47998890574749,C4 H6,3,1.2286237780002942,C7,3,4.663929281155906,C7 H6,3,5.629723717512459,C7 H6 O,1,3.3148618587562293,C7 H6 O3,0,4.317258437814684,C7 H6 O3,0,2.877639521586161,C7 H6 O3,0,3.9472754598877926,C7 H6 O3,0,1.7490448581365643,C7 H6 O3,0,8.106850849947646,C5 H2 O3,1,3.9241987855455256,C7 H6 O3,0,3.1326270634137217,C7 H6 O3,0,2.298325102759275,C2 O2,1,0.682454370909207,C6 H2 O3,1,7.610137227927312,C H6,3,0.4512311218824157,C,3,0.2856424351887303,C4 O2,1,1.378140235447657,,,,,,,,,,,,,3.341231093631095,0.06581639369189482
75,Fallopia_080,"3,3-Dimethylglutaric acid","3,3-dimethylpentanedioic acid",C7 H12 O4,160.07363,1.86,0.73,CC(C)(CC(=O)O)CC(=O)O,CC(C)(CC(=O)O)CC(=O)O,0.4,Fallopia,0.1051103806690889,-0.0172789336241976,0.0216834393747831,-0.1027079706394147,0.1692259262429729,-0.1106401598229069,0.0202664075893039,-0.1245233823482294,-0.1245233823482294,-0.2134604310985253,-0.1838037729256143,-0.2162101498940956,-0.2392910584635217,0.1759690799002271,0.1051103806690889,0.1537885012402284,0.079666639476585,0.0080533283038448,0.2389039314591343,-0.0939834702625148,-0.0333751894492877,0.041828946740793,C O4,6,5.421058468842941,C3 H4,4,1.3339069274568662,C O,3,0.6358692151823059,C3 H12,4,1.7179513150984818,C7 O4,6,73.41535174555425,C3 H12,4,1.0932959099547583,C7 H4,4,4.887759027732068,C7 H12,4,6.007778264048236,C7 H12,2,3.003889132024118,C7 H12 O4,0,5.006668413562482,C7 H12 O4,0,3.337161095604284,C7 H12 O4,0,4.577603970044945,C7 H12 O4,0,2.028344555061843,C7 H12 O4,0,9.401409405650522,C O4,3,2.7105292344214704,C4 H4 O4,1,2.632866828746865,C4 H4 O3,1,1.665337704894779,C2 H6 O3,1,0.951120433817504,C4 O4,3,6.98506406702922,C H12 O,3,1.0023478081564412,C H6 O,3,0.8103167636280488,C O2,2,0.7578982753380663,,,,,,,,,,,,,1.7317735875880118,0.04955536136411792
76,Fallopia_081,None,None,C7 H9 N O2,139.0634,3.278,0.0,None,None,,Fallopia,0.0918800736332343,-0.0144452103582182,0.01940321340345,-0.0886613841656469,0.0163266908578236,-0.0955524454684564,0.0181721720507823,-0.1076134459426327,-0.1076134459426327,-0.1848771925396306,-0.1591130756256404,-0.1872660010195659,-0.2073174587190749,0.1534383180152474,0.0918800736332343,0.1341690187407493,0.0697759134480406,0.0075621026102226,0.2081127477528639,-0.081082005315352,-0.0284287756856542,0.0369045516878543,C3 H N O2,4,5.922003467129077,C5 H5 N,2,2.6338124589718896,C3 H N,2,1.158648303699776,C5 H9 N,2,2.967449639457983,C7 H N O2,4,64.99180119883339,C5 H9 N,2,1.8884706017586737,C7 H5 N,2,5.7212086890838965,C7 H9 N,2,6.694221372303801,C7 H9 N,1,3.3471106861519004,C7 H9 N O2,0,4.34952517699222,C7 H9 N O2,0,2.8991466991682824,C7 H9 N O2,0,3.9767769848858094,C7 H9 N O2,0,1.7621170369417485,C7 H6 O2,1,7.167440607474152,C3 H N O2,2,2.9610017335645384,C4 H N O2,1,2.1560399912825536,C4 H N O,1,1.3155025448105446,C2 H3 N O,1,0.6950288593597324,C5 H N O2,2,6.674488495338803,C3 H9 N,2,1.4770252632467082,C3 H5 N,2,1.3101989839832806,C4 H3 N O,1,1.3959142074741353,,,,,,,,,,,,,,
78,Fallopia_083,4-hydroxybutanoic acid,4-hydroxybutanoic acid,C4 H8 O3,104.04729,0.749,0.933,C(CC(=O)O)CO,C(CC(=O)O)CO,-0.6,Fallopia,0.0688906115234999,-0.0106620073380412,0.0146633964934039,-0.0661905774638427,-0.2394380696975275,-0.0713464722124257,0.0137423308742512,-0.0803705174610485,-0.0803705174610485,-0.1381792827340291,-0.1189025604322608,-0.1399665901683846,-0.1549690986226721,0.1149485139270751,0.0688906115234999,0.1005312167107632,0.0523522702705463,0.0058038727896416,0.1558559435346609,-0.0605196832583345,-0.0211245163580713,0.027757904608876,O3,4,3.423654531757088,C H2,3,0.4670238701612426,O,2,0.3633043338144028,C H8,3,0.716651596565868,C4 O3,4,47.61974588303584,C H8,3,0.4560736107606728,C4 H2,3,2.7770173196628845,C4 H8,3,3.505026540701045,C4 H8 O,1,2.2525132703505224,C4 H8 O3,0,3.2543197952049034,C4 H8 O3,0,2.169144931546438,C4 H8 O3,0,2.975429164426311,C4 H8 O3,0,1.3184180160908632,C4 H8 O3,0,6.110888559896486,O3,2,1.711827265878544,C O3,1,1.3613527914308006,C O2,1,0.7324616965742335,C4 H8 O3,0,1.26822256361153,C2 O3,2,4.4902623792097565,H8 O,2,0.601514345167232,H4 O,2,0.476694729030929,C H2 O2,1,0.7926257960846134,,,,,,,,,,,,,1.2781032825401766,0.08059933016896403
79,Fallopia_084,Succinic semialdehyde,4-oxobutanoic acid,C4 H6 O3,102.03167,0.757,0.865,C(CC(=O)O)C=O,C(CC(=O)O)C=O,-0.8,Fallopia,0.0822599429650097,0.0042484295914562,0.0290832258302202,-0.0502044325892541,-0.239467900728755,-0.0552604465569857,0.0281800032349934,-0.0641096766221807,-0.0641096766221807,-0.1207985616613029,-0.101895270969365,-0.1225512451029402,-0.1372631226711149,0.127425604645694,0.0822599429650097,0.1132876015139743,0.06604198498583,0.0203953301733577,0.1675405692763973,-0.0446433958127983,-0.0060113981052012,0.0419240651336991,C O3,3,4.279840291590578,C,3,0.399859187134381,C2 H2 O2,1,1.3175213820895073,C H6,3,0.6446510174660143,C4 O3,3,47.61974588303584,C H6,3,0.4102527903727961,C4,3,2.665102446374804,C4 H6,3,3.379008358522452,C4 H6 O,1,2.1895041792612258,C4 H6 O3,0,3.191275707336304,C4 H6 O3,0,2.127123319575285,C4 H6 O3,0,2.9177878662461865,C4 H6 O3,0,1.2928770531601614,C4 H6 O3,0,5.992505788820026,C2 H2 O3,1,2.6399201457952897,C4 H6 O3,0,2.315607645827385,C4 H6 O3,0,1.698899700734506,C4 H6 O3,0,1.2436540086541852,C3 H2 O3,1,5.364530214740836,H6 O,2,0.5511166862740257,H2 O,2,0.4287151296225395,C O2,1,0.7578982753380663,,,,,,,,,,,,,1.2103876757787848,0.0877575622209509
80,Fallopia_085,None,None,C9 H12 O3,168.07869,3.082,0.0,None,None,,Fallopia,0.1089889389542975,-0.0195208950290748,0.0213899321506687,-0.1092221195810339,0.2263194256103133,-0.1175509865330184,0.0199020365729154,-0.1321284897422288,-0.1321284897422288,-0.2255131568258548,-0.1943734103511758,-0.2284003852408602,-0.2526355380037444,0.183391183358168,0.1089889389542975,0.1601013847535171,0.0822727915892755,0.0070781981482639,0.2494733194686773,-0.1000613190528554,-0.0364221022609001,0.0425428883712868,C3 O3,6,5.99221181125756,C6 H6,3,2.600649171886871,C3,3,0.8176946441037091,C6 H12,3,3.003899155597842,C9 O3,6,77.38681758755526,C6 H12,3,1.9116668975822564,C9 H6,3,6.33222512420755,C9 H12,3,7.508255170041573,C9 H12 O,1,4.254127585020787,C9 H12 O3,0,5.257045855072735,C9 H12 O3,0,3.504048492173536,C9 H12 O3,0,4.806524416855902,C9 H12 O3,0,2.129779616912938,C9 H12 O3,0,9.871562537262108,C3 O3,3,2.99610590562878,C6 H4 O3,1,2.8145421119481933,C6 H4 O2,1,1.7986280249616358,C4 H6 O2,1,1.0486936106179223,C6 O3,3,7.48440506345839,C3 H12,3,1.2025003889676282,C3 H6,3,1.0008661037913595,C3 O,2,0.8958174377603588,,,,,,,,,,,,,,
82,Fallopia_087,Homovanillic acid,2-(4-hydroxy-3-methoxyphenyl)acetic acid,C9 H10 O4,182.05803,3.001,0.708,COC1=C(C=CC(=C1)CC(=O)O)O,COC1=C(C=CC(=C1)CC(=O)O)O,0.4,Fallopia,0.145258459105122,0.0060602822831015,0.0503737202448633,-0.0911015187193129,0.3555188868817822,-0.1001231091981935,0.0487620743084846,-0.115913043761509,-0.115913043761509,-0.2170646443686337,-0.1833349615761221,-0.2201920076138037,-0.246442831967272,0.2258488423580047,0.145258459105122,0.2006219985918278,0.1163202923544304,0.0348716592854145,0.2974271222605864,-0.0811788015837464,-0.0122466220201715,0.0732859974538655,C4 O4,5,7.989615748343414,C5 H2,4,2.066460618698766,C5 H2 O2,2,2.1352160261932163,C5 H10,4,2.5032492963315347,C9 O4,5,85.32218042736201,C5 H10,4,1.5930557479852137,C9 H2,4,6.108395377631389,C9 H10,4,7.382236987862979,C9 H10,2,3.6911184939314894,C9 H10 O4,0,5.694279479346134,C9 H10 O4,0,3.7954836183070473,C9 H10 O4,0,5.206287734292557,C9 H10 O4,0,2.306915462115409,C9 H10 O4,0,10.69259000865914,C5 H2 O4,2,4.494807874171706,C6 H2 O4,1,3.1318012948676737,C6 H2 O3,1,2.0313926437382306,C4 H4 O3,1,1.2190854536968407,C7 H2 O4,2,9.356403244684618,C H10,4,0.5520264396688285,C H2,4,0.3336220345971199,C6 H4 O3,1,2.13666539466458,,,,,,,,,,,,,1.7317735875880118,0.04955536136411792
